Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Nigeria;206139589;910770;442;0.2144178137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;6;8;8;18;25;35;38;45;58;63;79;101;121;124;162;171
North Macedonia;2083374;25220;1081;51.886987166;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;3;3;2;1;5;6.3333333333;8.6666666667;11;11.3333333333;10.6666666667;11;17;24;37;55;68;97;113;122;148;171;187;207;225;247;285;309;338
Northern Mariana Islands;57559;460;13;22.5855209437;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6
Norway;5421241;365268;6896;127.2033469827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;12;16;22;29;50;80;101;140;169;195;388;584;688;977;1067;1196;1301;1424;1506;1696;1855;2056;2314;2545;2774;2983;3261;3642;3896;4156;4311;4502;4713;4995
Oman;5106626;309500;1019;19.9544670003;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4.6666666667;5.3333333333;6;8;10;12;15;16;16.4;16.8;17.2;17.6;18;18.3333333333;18.6666666667;19;20.5;22;23;23;38;47;49;50;53;64;82;97;106;128;149;163;175;188;206;227
Pakistan;220892340;770880;6919;3.1322951262;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;4.3333333333;4.6666666667;5;5.3333333333;3.6666666667;3;5.5;6;7.5;9;11;11;17;19;39;115;210;272;420;461;689;729;822;915;1002;1136;1307;1409;1506;1624;1842;2007;2293
Panama;4314767;74340;3751;86.9340105735;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;18;22;26;31;39;56;77;100;159;267;291;339;384;495;608;712;822;902;1087;1154;1214
Papua New Guinea;8947024;452860;7;0.0782383058;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Paraguay;7132538;397300;174;2.439524332;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2.5;3;3.6666666667;4.3333333333;5;6;8;9;10;15;19;19.5;22;32;36;46;50;53;58;58;61;69
Peru;32971854;1280000;12491;37.8838266116;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4;6;17;22;25;62;87;107;179;215;245;280;303;309;359;442;466;490;659;734;835;1069;1140
Philippines;109581078;298170;5660;5.1651253148;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;11;7;10;43;69;64;99;106;110;94;163;228;299;375;454;504;582;828;1121;1231;1749;1962;2271
Poland;37846611;306230;7918;20.9212920015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;8;12;17;33;52;85;97;146;205;208;298;354;457;540;642;772;892;1047;1208;1430;1630;1810;2048;2268;2632
Portugal;10196709;91590;18841;184.7753034827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;5;7;8;16;12.5;8;16;25.5;36;69;126;191;288;429.5;576;774;1014;1305;1749;2017;2615;3135;3833;4700;5458;5873;6876;7652;8405
Qatar;2881053;11610;4103;142.4132079486;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;7;8;9.75;11.5;13.25;15;18;24;262;291;320;336;400;438;443.5;450;457;467;478;490;497;520;531;543;556;584;627;686;774;828;942
Romania;19237691;230170;7707;40.0619804113;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;3;4;6;9;12;12;13;14;28;26;63;86;88;93;102;168;162;175;221;282;400;597;686;781;1022;1161;1499;1778;1894;2088;2346
Russia;145934462;16376870;27938;19.1442100907;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;12;14;16;17.5;19;21;25;41;55;55;81;97;123;169;219;263;322;391;437;595;764;942;1158;1404;1688;2167;2579;3316
Rwanda;12952218;24670;138;1.0654545808;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;7;8;12.5;17;18;19;36;40;41;50;54;60;70;72.5;75;82;84
Saint Kitts and Nevis;Not defined;Not defined;14;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;7;8;8.5;9
Saint Lucia;183627;610;15;8.1687333562;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;9;11;13;13.25;13.5
Saint Vincent and the Grenadines;110940;390;12;10.8166576528;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
San Marino;33931;60;426;1255.4890807816;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;10;8;3;16;23.5;30;41;48;59;68.5;79;84;88;93;101.5;114;127.5;143;155;163.5;174;181.5;189;189;192;195;200;204.5;207
Sao Tome and Principe;Not defined;Not defined;4;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saudi Arabia;34813871;2149690;6380;18.3260287257;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;7;9;11;15;19;19;42;83;99;102.5;110;161;206.5;253;319;363;477;524;726;859;968;1057;1151;1240;1388;1490;1641;1802
Senegal;16743927;192530;335;2.0007253973;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4.6666666667;5.3333333333;6;6.6666666667;7.3333333333;8;8.6666666667;9.3333333333;10;17;24;25;26;30;33.5;37;45;65;77;84;97;103;117;128;140;160;173;188;193
Serbia;8737371;87460;5318;60.864990167;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;18;34;36;35;39;49;55;72;96;127;171;191;242;319;354.5;386;585;661;700;806;961;1068
Seychelles;98347;460;11;11.1848861684;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;4;5;6;7;7.125;7.25;7.375;7.5;7.625;7.75;7.875;8;8.6666666667;9.3333333333;10;10.1666666667;10.3333333333
Sierra Leone;7976983;72180;15;0.1880410175;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
Singapore;5850342;700;4427;75.6707898444;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;4;5;7;8.5;10;13;16;18;21;24;28;29;30;33;40;45;47;50;58;67;72;75;77;81;84;84.5;85;87;89;90;91;93;96;99;102;106;108;110;113.5;117;130;136;148;153;158;176;187;198;210;223;240;263;310;341;380;426;449;503;552;625;677;725;794;836;870;916;990;1039
Sint Maarten;42876;34;57;132.9415057375;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333;3.6666666667;7;9
Slovakia;5459642;48088;977;17.8949462254;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;10;16;32;44;54;63;72;104;122;136;177;184;184;202;214;224;267;290;312;334;361;394;418
Slovenia;2078938;20140;1268;60.9926799164;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;10.5;14;20.5;27;52;83;132;172;208;242;260;265.5;269;321;361;386;412;444;488;519;587;634;677;701;746;780;836
Somalia;15893222;627340;80;0.5033592307;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;2;2;2;1;3;0.6666666667;1.3333333333
South Africa;59308690;1213090;2605;4.3922737123;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;7;13;17;23;37;49;59;84;111;145;193;231;263;390;541;691;909;1146;1162;1255;1299;1326;1346;1414
South Sudan;11193725;610952;4;0.0357343065;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spain;46754778;498800;184948;395.5702666367;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;409;995;2226;3284;4523;7615;9212;13427;16127;21795;25840;34723;42339;49638;56629;62901;70200;77867;85410;92750
Sri Lanka;21413249;62710;238;1.1114614134;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;6;9;17;26;42;48;56;69;72;77;92;96;97;99;102.5;106;110;115;136;139;144
Sudan;43849260;1765048;32;0.0729772863;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;4;2.5;2;2.5;3
Suriname;586632;156000;10;1.7046461836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;3.5;4;5;6;7;7.1666666667;7.3333333333;7.5;7.6666666667;7.8333333333;8;9;9
Swaziland;1160164;17200;16;1.3791153664;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;4;4.5;5;5.5;6;9;9.1;9.2;9.3;9.4;9.5;8.6
Sweden;10099265;410340;12540;124.1674517898;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;8.5;10;11;9;14;25;83;85;141;182;223;319;438;522;709;856;912;957;1010;1040;1131;1281;1390;1533;1569;1695;1839;2047;2199;2560;2801;3109;3402;3744;4235
Switzerland;8654622;39516;26732;308.8754194002;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;5;13;28;29;62;73;160;193;239;254;369;499;704.5;908;1095;1900;2091;2267;2540;3539;4703;5909;6759;8030;9056;10002;10863;11926;13040;13723;14784;15431;16529;17546
Switzerland Appenzell Inner Rhodes;16145;173;24;148.6528336946;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;5;5.5;6;6.4;6.8;7.2;7.6;8;9;11;12;13;13.5;14;16;18;20
Switzerland Appenzell Outer Rhodes;55234;243;79;143.0278451678;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;3;4;5;6;7;8;8;11.8;15.6;19.4;23.2;27;30;31;39;41;42;45;47;55;58;61
Switzerland Argovia;677387;1404;943;139.2114109069;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;7;9;11;11.6666666667;12.3333333333;13;15;16;25;29;35.6666666667;42.3333333333;44;56;90;106;156;188;220;228;250;303;332;346;385;424;462;480;527;569
Switzerland Basel City;194766;37;917;470.8213959315;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;16;19;23;28;41;61;79;87;107;129;149;164;203;251;275;332;350;386;435;472;501;540;576;587;623;655;681
Switzerland Basel Country;288132;518;781;271.0563214082;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7.5;12;16;17;18;21;29;37;41;48;69;79;105;122;170;263;270;283;287;320;401;444;480;488;515;536;563;585
Switzerland Berne;1034977;5959;1515;146.3800644845;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;4;5;10.5;15;19.6666666667;25.3333333333;29;40.7142857143;53.4285714286;65.1428571429;76.8571428571;88.5714285714;100.2857142857;110;142;173;259;351;390;416;439;499;587;622;676;723;749;777;807;856;948
Switzerland Friborg;318714;1671;907;284.5811605389;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;5;5.6666666667;5.3333333333;5;7;8.5;10;11;14;21;24;28;39;63;85;114;130;162;185;211;248;263;320;368;388;422;434;462;485
Switzerland Geneva;499480;1771;4486;898.1340594218;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;5;5;6;7;10;22;31;36;65;69;98;158;261;357;437;562;701;915;1070;1183;1332;1471;1561;1684;1908;2090;2279;2390;2597;2822;2983;3191
Switzerland Glarus;40403;685;106;262.3567556865;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11.5;15;19.6666666667;24.3333333333;29;30;31;38;41;42;45;46.5;48;51;54;55
Switzerland Grisons;198379;7105;752;379.0723816533;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;122;186;212;236;240;242;287;338;374;403.3333333333;432.6666666667;462;476;483;530
Switzerland Jura;73419;88;189;257.42655171;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;4;4.5;5;6;7;8.6666666667;10.3333333333;12;17;18;19;25;29;32;36;44;54;61;69;82;91;99;112;117;125;126;138;143;147
Switzerland Lucerne;409557;1493;599;146.2555883552;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;71.5;85;102;122;147;196;219;244;278;307;329;341;364;389;409
Switzerland Neuchâtel;176850;220;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Nidwalden;43223;276;106;245.2398028827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6.625;9.25;11.875;14.5;17.125;19.75;22.375;25;28;33;36;39;42;44;48;54;55;59;62;69;71;74
Switzerland Obwalden;37841;491;65;171.7713591078;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;25;26;27;30;37;40;43;46;47;48;51
Switzerland Schaffhausen;81991;298;60;73.1787635228;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;18.3333333333;23.6666666667;29;31;33;34;35;36;39;40;41;43;46
Switzerland Schwyz;159165;908;265;166.4938899884;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;6;6.4285714286;6.8571428571;7.2857142857;7.7142857143;8.1428571429;7.5714285714;8;10;11;19.6;26.2;34.8;43.4;52;59.6;68.2;75.8;83.4;92;100;109;112;117;123;128;133;141
Switzerland Solothurn;273194;791;343;125.5518056766;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;40;51.5;63;72.6666666667;82.3333333333;92;101;126;136;152;167;183;186;188;208;219
Switzerland St. Gallen;507697;2026;680;133.9381560261;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;13;19.4;22.8;29.2;35.6;40;54;77;90;132.3333333333;175.6666666667;217;241;265;290;305.5;321;344;368;393;424;455
Switzerland Thurgovia;276472;991;308;111.4036864493;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;28;32;44;51;68;74;79;88;102;109;126;130;140;144;155;168
Switzerland Ticino;353343;2812;2953;835.7318526191;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9.5;17;21;20;52.3333333333;82.6666666667;113;182;178;198;225;302;379;497;679;753;762;976;1013;1143;1182;1461;1498;1593;1711;1833;1932;2002
Switzerland Uri;36433;1077;78;214.0916202344;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;4;6;8.5;11;15;20;23;27.5;34;36;44;46;49;53;55;55
Switzerland Valais;343955;5224;1707;496.2858513468;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;4;8;15;33;55;77;90;138;188;271;301;382;437;471;545;583;642;733;820;878;912;995;1051;1124
