Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
Netherlands;17134872;33720;29214;170.4944162991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6632974899;0.641615849;0.5226308232;0.4055811333;0.3193683416;0.2756465007;0.26155582;0.2569785324;0.2450527972;0.2287387832;0.213618349;0.2093581429;0.2101888748;0.2094940401;0.2089473489;0.2030826268;0.1928255306;0.1792384321;0.1647543171;0.156964764;0.1556599484;0.1546458348;0.1498610326;0.1365676321;0.1191411125;0.1013886549;0.0876416631;0.0799024584;0.0751359751;0.0723817177;0.06830765;0.0630475958;0.0579248321;0.0537286368;0.0526030537;0.0535124869;0.0553271064;0.0545831844;0.0501754996;0.0434623171;0.037782035;0.037686925
Netherlands Aruba;106766;180;95;88.9796377124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3443060516;0.2704655684;0.1920555357;0.1143587862;0.0753500194;0.0485387858;0.0424568718;0.0406369833;0.0408999365;0.0430944157;0.0452255266;0.0475354715;0.0487820945;0.0517284048;0.050396297;0.0439577607;0.0316306242;0.0171042201;0.0095748325;0.0215053763
Netherlands Curacao;164093;444;14;8.5317472409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0306422344;0.0244081862;0.0238262185;0.0246740798;0.0268410466;0.0271323491;0.0243751093;0.0173051555;0.009133368;0.0029985344;0;0;0;
New Caledonia;285498;18280;18;6.3047727129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0483301006;0.0208880941;0.0216341347;0.0275306126;0.0308051689;0.0266900961;0.0186996826;0.009662958;0.0070675775;0.0070675775;0.0070675775;0.0046839689;0;0;0;0;0;0;
New Zealand;4822233;263310;1401;29.0529304577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4641211175;0.4730476665;0.4508625891;0.4234079977;0.3510250949;0.3193615646;0.3002872469;0.2852611949;0.2468379441;0.1957518763;0.1524674457;0.1272053189;0.1116336403;0.1056264279;0.1010410092;0.0951020617;0.0863466549;0.0737471365;0.0601544983;0.0479009774;0.0378155203;0.0308369406;0.0254717751;0.0203383795;0.0169729821;0.0142162567;0.0108225108
Nicaragua;6624554;120340;9;0.1358582027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niger;24206644;1266700;584;2.4125607829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4130491204;0.4830064705;0.4832227659;0.3953279693;0.3113431298;0.271193107;0.2509236333;0.2461674931;0.231373499;0.1963071744;0.1698189003;0.1368045943;0.1110434;0.084889479;0.0620388168;0.0448959889;0
Nigeria;206139589;910770;442;0.2144178137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3234888078;0.2574334297;0.1924255669;0.1839566242;0.189207115;0.1992977055;0.193183122;0.1838622287;0.1624406504;0.1445376552;0.1269134368;0.1050013045;0.085306229;0.0625455521;0.0601429026;0.0567259343;0.0616733568;0.0591194721;0.0534950009;0.0472743062;0.0456803398;0.0536960326;0.0660928174;0.085995086
North Macedonia;2083374;25220;1081;51.886987166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1781777279;0.240701098;0.316074013;0.3474726706;0.3558793376;0.3250375775;0.2770867798;0.2321617771;0.1847279126;0.1545394136;0.1345068984;0.1175243407;0.1052766065;0.0996639252;0.1000653222;0.1037199237;0.1044429734;0.1040314195;0.1097181126;0.1079761354;0.1022334958;0.0832666417;0.0636535187;0.0548635938;0.0547858338;0.0651588477;0.0677134655;0.0679652608;0.0640950416;0.0654870363;0.1098562628
Northern Mariana Islands;57559;460;13;22.5855209437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0339463079;0.0303189487;0.0281966153;0.0252202425;0.0202122327;
Norway;5421241;365268;6896;127.2033469827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4361686009;0.4564753151;0.3974932107;0.3179501033;0.3281414417;0.3694932005;0.4092658006;0.4440575127;0.3745496573;0.2876331288;0.2099916177;0.150091747;0.1173757406;0.0952679451;0.0934900579;0.095138196;0.102327341;0.1061195072;0.1085887205;0.103507985;0.0976764838;0.0940928695;0.090766182;0.0890878984;0.0814814403;0.0697879124;0.0578503098;0.0499872375;0.0481239459;0.0470100409;0.0445687471;0.0394291891;0.0348401034;0.0302270436;0.0265965764;0.0222207819;0.0178839316;0.0154996033;0.0144761961;0.0141234863;0.0133563039;0.0128802398;0.0231454006
Oman;5106626;309500;1019;19.9544670003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0803319074;0.0466351394;0.0273392839;0.0232294705;0.0220756418;0.0206681936;0.0244955197;0.0333667022;0.0446472194;0.0535745369;0.1026966842;0.1590761398;0.2025961711;0.2142567939;0.1623858118;0.1173282543;0.1060081404;0.1350814388;0.1678062622;0.1831461607;0.1759342819;0.1594533819;0.1427773469;0.1223947959;0.1033734166;0.0890499491;0.0861154034;0.0902041456;0.0922758819;0.0937828811;0.0960154881;0.1020416417;0.1081287841;0.1068854474;0.1042762764;0.0979406583;0.1069037219;0.1198709244;0.132957918;0.1390337473;0.1197802198
Pakistan;220892340;770880;6919;3.1322951262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1817973642;0.2327331388;0.4142135624;0.5870058653;0.7071585489;0.7238305268;0.5451431252;0.411083598;0.3150922338;0.2456349236;0.202611046;0.1463659316;0.1268478622;0.1117214275;0.1160209565;0.1129665671;0.1041080239;0.0962140248;0.0913862222;0.0974585049;0.1071227335;0.1083288506;0.1067298415;0.1074073753;0.1097454196;0.1107671168;0.1023008864;0.0839405548;0.0668442607;0.0548379453;0.0532666179;0.0534851042;0.0569576068;0.0639500379;0.0839730534
Panama;4314767;74340;3751;86.9340105735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2979169191;0.2562454894;0.2546087767;0.2783641911;0.3263969528;0.3426748071;0.3341953234;0.2759118015;0.2103618117;0.1820392043;0.1768642098;0.1888296488;0.1768685994;0.1636335953;0.1408918683;0.1223981095;0.108538256;0.098083616;0.0968685599;0.0987958252;0.0987228991;0.091479444;0.0857263865;0.0835436225;0.0880672224;0.0904508005;0.0871976188;0.0763673093;0.0606482732;0.0477285369;0.0495243425
Papua New Guinea;8947024;452860;7;0.0782383058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paraguay;7132538;397300;174;2.439524332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1953530929;0.1977569617;0.1863924039;0.1915051105;0.1932315621;0.172042338;0.1426571276;0.0966135915;0.0736673103;0.0602090231;0.0738187465;0.0896123228;0.1019944704;0.1036096024;0.0867766071;0.0697219325;0.0522648025;0.0441181629;0.0383943233;0.0335736474;0.0370013664;0.0428634199;0.0487751632;0.0568368325;0.0807453416
Peru;32971854;1280000;12491;37.8838266116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4385102674;0.44772732;0.4397051437;0.4605411403;0.4072822411;0.354483776;0.2877547885;0.2136197872;0.1570621823;0.1174393902;0.1144064189;0.1203129543;0.1258185439;0.1370545477;0.1377175037;0.14041914;0.153416503;0.1520999772;0.150445588;0.1348297359;0.139203019;0.1473221273;0.1582327628;0.1999096853;0.2223779925;0.2383958772;0.2326966064;0.1974161327;0.1777566005;0.1553218201;0.1507128712;0.1403654836;0.088540305
Philippines;109581078;298170;5660;5.1651253148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3777528781;0.3256460909;0.3086452646;0.2984410125;0.2367079881;0.1777158436;0.1336083511;0.1260291302;0.1463538758;0.1734426016;0.210610731;0.2162648325;0.1989745638;0.1690347535;0.1669424632;0.1888465853;0.2082760293;0.2384326897;0.2312599447;0.208401171;0.18491468;0.1472554168;0.1202910647;0.0921745738;0.0759338264;0.0660362979;0.0576536282;0.0496961752;0.0444827598;0.0411515894;0.0458148626;0.0508090876;0.0529177167;0.053320457;0.0379607555
Poland;37846611;306230;7918;20.9212920015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4556489458;0.4318160514;0.406349234;0.3782242446;0.3190549471;0.3061291202;0.2678604145;0.2529353372;0.2440035353;0.2279569233;0.2199986738;0.1969256493;0.187619572;0.1752525131;0.1678097642;0.1599088532;0.1502798121;0.1420555239;0.1297449185;0.1242726613;0.1245244427;0.1244342639;0.1256970671;0.1165955628;0.1074804706;0.0979078574;0.0889997811;0.0835123655;0.0756037669;0.0703246689;0.0631291828;0.0559943411;0.0497276835;0.0457151006;0.044315484
Portugal;10196709;91590;18841;184.7753034827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3099383027;0.316074013;0.3620124982;0.4036589923;0.4156408613;0.4135238701;0.3968956517;0.3693584557;0.3427094644;0.3174641398;0.2929558383;0.2784040956;0.2557814672;0.2452119437;0.2291179142;0.2161707405;0.2117142447;0.2003920499;0.1848072335;0.1636202541;0.1422797885;0.1256854892;0.1156269794;0.104108218;0.0942481315;0.0791147191;0.0687537566;0.0610011137;0.0568971163;0.0614718901;0.0638876556;0.0652333324;0.0578109031;0.0460414781;0.036774111;0.0314543487;0.0414570781
Qatar;2881053;11610;4103;142.4132079486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9519094651;1.0843739012;1.0194512349;0.3658500441;0.1950887617;0.1015759846;0.0896578614;0.0642987269;0.0409572518;0.0235610077;0.0197054043;0.0211431534;0.0242483966;0.0260710484;0.0277187916;0.0279398733;0.0283566833;0.033739655;0.0442735278;0.0634776073;0.0793937644;0.094716033;0.1050909202;0.1226933113;0.1475392105;0.1672199531;0.177331763;0.1616782855;0.1349260014;0.1049928131;0.0851239128;0.0774325376;0.0770082362;0.0794753553;0.080221844;0.0814492658;0.1056319051
Romania;19237691;230170;7707;40.0619804113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4047152845;0.4441832853;0.3972139165;0.3640728459;0.2679511232;0.2323639796;0.2040937057;0.1967126263;0.1910882816;0.1647583091;0.1753596905;0.2086060237;0.2434657493;0.2527544203;0.2374997871;0.2027428107;0.189664038;0.1847151197;0.17585549;0.1592546083;0.1303673553;0.1174012302;0.1149749091;0.1183783954;0.1157271005;0.1015069237;0.0854559398;0.0777062968;0.0754655287;0.0779560159;0.0762456578;0.0710451423;0.0644875792;0.0561536833;0.0526444019;0.0680432373
Russia;145934462;16376870;27938;19.1442100907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1246826504;0.1772537677;0.2418531322;0.2785246729;0.3099383027;0.2880564057;0.2769776504;0.288280224;0.2965006546;0.2980442152;0.2744592905;0.2466342566;0.2137496914;0.2036500647;0.2112229133;0.2289186579;0.2466558346;0.2459352763;0.2348442468;0.2250401297;0.2197302344;0.2260029572;0.2261373871;0.2147819856;0.1970221405;0.1741476134;0.1640215817;0.1601207879;0.1651733763;0.1687673161;0.1667313703;0.1636107585;0.1603785142;0.1577891267;0.1573084968;0.1553269217;0.1407921601
Rwanda;12952218;24670;138;1.0654545808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2527749564;0.2480137895;0.1871655502;0.1462518792;0.1198451935;0.1150348286;0.1066819197;0.0876388461;0.0697931307;0.0593239426;0.0603966771;0.0647798687;0.0658248375;0.0555003544;0.0406369833;0.029592521;0.0240388407;0.0269333011;0.0307252522;0.0299267184;0.031385959;0.0305331362;0.0289391569;0.0147058824
Saint Kitts and Nevis;Not defined;Not defined;14;0;Missing Country;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.035140933;0.0337822545;0.0348953188;0.0371623539;0.0349870202;0.0287373447;
Saint Lucia;183627;610;15;8.1687333562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0299475657;0.0168641802;0.0150872155;0.0133659932;0.0122003529;0.0115626145;0.0104926141;0.0085114057;0.0056340257;0.0027972301;0.0009280752;0;
Saint Vincent and the Grenadines;110940;390;12;10.8166576528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0143921879;0;0;
San Marino;33931;60;426;1255.4890807816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2152244585;0.2195219598;0.240916621;0.2243246466;0.1978147245;0.1639216634;0.147661659;0.1335567623;0.1131806248;0.0931509765;0.0764204121;0.070411171;0.0764306659;0.0875868778;0.0936772922;0.0912852138;0.0803134284;0.0673390883;0.055184867;0.0431492447;0.0327444874;0.0233256923;0.0175158344;0.0162055697;0.0171713278;0.0201257923;0.0219911623;0.0240642687;0.0253534312;0.0260804999;0.0319961647;0.0425704601;0.0536726481;0.0602374491;0.0546790366;0.0421889013;0.0280451903;0.017906309;0.0245302406;0.1451612903
Sao Tome and Principe;Not defined;Not defined;4;0;Missing Country;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saudi Arabia;34813871;2149690;6380;18.3260287257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5018083215;0.5207303026;0.4011875518;0.2732635275;0.2159268403;0.2218379521;0.2618668934;0.2609595278;0.2495545029;0.2171569651;0.2163821162;0.2188413336;0.210672186;0.1978389424;0.1589037211;0.1277917504;0.1022838478;0.0936726854;0.0929520533;0.0941432757;0.0929747509;0.0905375963;0.0873305091;0.0859033601;0.0843131763;0.080939713;0.080226659;0.0825737319;0.0889553358;0.0988059536;0.1047945674;0.1059336556;0.1017482604;0.0973310928;0.0883657455
Senegal;16743927;192530;335;2.0007253973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1573447062;0.1190490002;0.123509271;0.1668295897;0.2051304329;0.2235927887;0.2191552281;0.1752725763;0.1373949701;0.1114215653;0.1031719424;0.1060453466;0.1035277223;0.1045918595;0.0939634631;0.0807070741;0.067060446;0.0530308574;0.0446828176;0.0371515392;0.0329563111;0.0305892137;0.0328303362;0.0372791633;0.0387118957;0.0381200484;0.0347117221;0.0332937697;0.0359817993;0.0668789809
Serbia;8737371;87460;5318;60.864990167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2631104744;0.1936417741;0.1810573938;0.2115174978;0.2491181148;0.2699437094;0.264635377;0.2461174625;0.2299519211;0.2034483425;0.1839627989;0.186992298;0.1868176974;0.1851598398;0.1776083744;0.1561187537;0.1395090822;0.1412815229;0.1518865141;0.1621989878;0.1632037096;0.1531545781;0.1439090621;0.1235299212;0.107966819;0.0929063531;0.0844700897;0.0851188777;0.0890099131;0.0939191765;0.0971408672;0.0913195157
Seychelles;98347;460;11;11.1848861684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0160050823;0.0144679255;0.0116978953;0.0077225812;0.0038241615;0.001266627;0;0;0;0;0;
Sierra Leone;7976983;72180;15;0.1880410175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Singapore;5850342;700;4427;75.6707898444;;;;;;;;;;;;;;;;0.1696732646;0.1457682678;0.1214738227;0.0992888411;0.0898797693;0.0986244172;0.1098484239;0.1146156312;0.1075762088;0.1035423649;0.1052819398;0.1079785615;0.0964253801;0.0741859511;0.0527791735;0.0391163879;0.0314127277;0.0243134187;0.0190753232;0.0161381846;0.0158894498;0.0166367349;0.0177225115;0.0200646859;0.0241136891;0.0288378974;0.0306999686;0.029883572;0.0278548059;0.0262299501;0.033485878;0.0440683479;0.0596762169;0.0680009832;0.0657047978;0.0637670829;0.0596405841;0.0636404208;0.0662410035;0.0665800101;0.0661888199;0.0670286243;0.0814322988;0.0970156497;0.1124597306;0.1213203328;0.1153311287;0.1086727209;0.0990883032;0.0994687486;0.1014243747;0.1002846464;0.0985953594;0.0878488102;0.0776776709;0.0667043895;0.060575995;0.057593517;0.0579361378;0.0606095002;0.0652553377;0.0681693981;0.071220693;0.0751505047;0.0854483105;0.0985685219;0.1097469697;0.1156525342;0.1149755214;0.1144632316;0.1179968194;0.1315982326;0.1968099486
Sint Maarten;42876;34;57;132.9415057375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.165126064;0.1565950493;0.1619869441;0.1467248231;0.118293906;0.0890878984;0.0633434754;0.052883985;0.0352650432;0.0219169678;0.0168937906;0.0754716981
Slovakia;5459642;48088;977;17.8949462254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3435642908;0.2708838287;0.2325214199;0.2270626785;0.2338236103;0.2014057071;0.1630885288;0.1203242718;0.0845501242;0.0661434139;0.0667786469;0.0816250129;0.0961850057;0.0988909486;0.0925339998;0.087065568;0.079676007;0.0788223692;0.0738399021;0.0635230504;0.0580376042;0.058198952;0.0747194788;0.0871489248;0.0893183106;0.075910633;0.0500883518;0.0333040998;0.0283255606;0.0357050459;0.0518845742;0.1320973349
Slovenia;2078938;20140;1268;60.9926799164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5402028765;0.5538646124;0.484159579;0.3859098414;0.2701636397;0.1842940588;0.1167712212;0.0857588128;0.0783262885;0.0892198804;0.1015502072;0.1015138346;0.0946156602;0.0837755462;0.085776556;0.0888605978;0.089894364;0.0842764379;0.0736326698;0.0631233698;0.0555578061;0.0534021004;0.0525319087;0.0492791388;0.0420553257;0.0359117535;0.0308602289;0.0300802685;0.0303131377;0.0306543843;0.0288445026;0.0243695221;0.0188667298;0.0146517892;0.0126349558;0.016025641
Somalia;15893222;627340;80;0.5033592307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3302449681;0.3649476025;0.3512001548;0
South Africa;59308690;1213090;2605;4.3922737123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3907190461;0.3558793376;0.3313353921;0.3268359391;0.3084061726;0.2796772237;0.2674089807;0.2732533121;0.2950100321;0.3224606948;0.3229640663;0.2782756299;0.2157163732;0.1471882285;0.089869399;0.0543965487;0.0363278419;0.0346696244;0.0355097393;0.039810722;0.0409757453;0.0402363736;0.037786262;0.0389220275;0.0408686303;0.0404546762;0.0411408019;0.0402420207;0.0436659318;0.0479122158;0.0494774375;0.0395051875
South Sudan;11193725;610952;4;0.0357343065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Spain;46754778;498800;184948;395.5702666367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5747759693;0.5321632208;0.4153102779;0.3714947211;0.3312642436;0.3271811074;0.3655081875;0.4058118217;0.4444231278;0.4887217095;0.4964627225;0.4539526581;0.4007241113;0.3293768991;0.2720172141;0.2335054298;0.2242102384;0.2132388115;0.2125610351;0.2029631535;0.196085454;0.1869917679;0.1822485507;0.1853641846;0.1798803375;0.1733709581;0.1516460577;0.1315484517;0.1114050884;0.0999522292;0.0925285029;0.0857882989;0.0787030336;0.0696509727;0.0603108244;0.0516728209;0.0453630781;0.0413720636;0.038994968;0.0370471449;0.0341143928;0.0304766588;0.0260244225;0.0232836371;0.0232490167;0.0411159397
Sri Lanka;21413249;62710;238;1.1114614134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3463483704;0.235930917;0.1719139349;0.1336449736;0.1116603716;0.0959880867;0.076878366;0.0569579856;0.0398178381;0.0288434275;0.0306163249;0.045678371;0.0576125898;0.0669724959;0.0668553632;0.0565398871;0.0507489774;0.0426478854;0.042691854;0.0377267962;0.0300548339;0.0245609981;0.0193740059;0.0219140105;0.0260067745;0.035970356;0.0427167821;0.0417474258;0
Sudan;43849260;1765048;32;0.0729772863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0715040805;0.0660746416;0.0693660504;0.096543307;0.1342552807;0.162763775;0.1620590389;0.1246826504;
Suriname;586632;156000;10;1.7046461836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;
Swaziland;1160164;17200;16;1.3791153664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0525319087;0.0460203755;0.0427369892;0.0421333786;0.0379124195;
Sweden;10099265;410340;12540;124.1674517898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5389906978;0.6335032332;0.5997372262;0.4212322075;0.3682069793;0.326726423;0.32977408;0.329660866;0.3100456162;0.2619124888;0.2070016917;0.1473400156;0.1075355721;0.0872152167;0.0900537406;0.0992915445;0.1055441546;0.1010221735;0.0950922555;0.0909770117;0.0943085315;0.1008713455;0.1054139874;0.1047674012;0.0993048464;0.0958191986;0.0941695921;0.0998667601;0.1047540176;0.105124263;0.0967701499;0.0818495987;0.0688886423;0.064759525;0.0680840464;0.0739758521;0.0746162913;0.067839284;0.0575031328;0.048088703;0.0432141391;0.043232672;0.0513959923
Switzerland;8654622;39516;26732;308.8754194002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4550782149;0.4805199275;0.4776924749;0.4447127751;0.3930039117;0.3022130596;0.2630915515;0.2560493512;0.2870666533;0.2962412759;0.3265751508;0.3103064295;0.2861011411;0.2459477013;0.2018810772;0.1984739518;0.2136053621;0.2401356189;0.2355299778;0.2050974401;0.1669703933;0.139261637;0.1175814888;0.1038208252;0.0906128071;0.0830050643;0.0736717231;0.0669186469;0.0619355394;0.0581593945;0.0562217239;0.0503309561;0.0442580248;0.037072291;0.0333020992;0.0325711315;0.0324506656;0.0318940025;0.028122308;0.0230000215;0.0174723621;0.0141164508;0.0128411258;0.015036452
Switzerland Appenzell Inner Rhodes;16145;173;24;148.6528336946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0745699318;0.088261481;0.0962893893;0.0904266691;0.0703475715;0.0454216473;0.0306163249;0.0235455259;0.0248517895;0.0242940702;0.0219911623;0.0162654963;0.008873984;0.0035026806;0;0;
Switzerland Appenzell Outer Rhodes;55234;243;79;143.0278451678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.217264285;0.190544056;0.1482445264;0.1285331123;0.1115773146;0.1008461054;0.0901523824;0.0702306511;0.0677899724;0.0657463458;0.0750598202;0.0736293883;0.0573712634;0.0403862921;0.0250028429;0.021037314;0.0205139368;0.0225820796;0.0250342416;0.0254448663;0.0233976215;0.0185315942;0.0128301835;0.0082904912;0.0053449258;0
Switzerland Argovia;677387;1404;943;139.2114109069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1301914649;0.1778979975;0.2182993005;0.2404106241;0.2169894257;0.208672761;0.2250930576;0.2530748427;0.2988021957;0.3113772681;0.2850858523;0.2385463329;0.1755290563;0.1417892361;0.1169890263;0.1127975435;0.1085491137;0.0999211762;0.091563894;0.0834402727;0.0818967662;0.0792060885;0.0744179525;0.0719628262;0.0666196424;0.0612186451;0.0539538296;0.0491575883;0.0461058673;0.0428406293;0.0399305137;0.0366202013;0.0314972671;0.0251528722;0.0187781448;0.0146173618;0.0150699677
Switzerland Basel City;194766;37;917;470.8213959315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2677835489;0.3084969911;0.3287911809;0.2998230698;0.2396164957;0.1912855507;0.166699212;0.1602341777;0.1657794693;0.1646595154;0.1728259199;0.1607722411;0.1415601452;0.1218353297;0.1049904252;0.098649202;0.0885685612;0.0811399387;0.068160437;0.0581782971;0.0512842782;0.047498135;0.0470460823;0.044618693;0.0421995311;0.0346961788;0.0269269062;0.0218584792;0.0178136412;0.0175839554;0.016298439;0.0156492139;0.0145221436;0.0130355252;0.0124081366;0.0111285399;0.0088008801
