Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Northern Mariana Islands;57559;460;13;22.5855209437;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;6;8;8.5;9;9.5;10;10.5;11;11.3333333333;11.6666666667;12;12.3333333333;12.6666666667;13;13;13
Norway;5421241;365268;6896;127.2033469827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;15;19;25;32;56;87;108;147;176;205;400;598;702;996;1090;1221;1333;1463;1550;1746;1914;2118;2385;2621;2863;3084;3369;3755;4015;4284;4445;4641;4863;5147;5370;5550;5687;5865;6086;6148.5;6211;6314;6409;6525;6603;6623;6740;6896
Oman;5106626;309500;1019;19.9544670003;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4.6666666667;5.3333333333;6;8;10;12;15;16;16.4;16.8;17.2;17.6;18;18.3333333333;18.6666666667;19;20.5;22;23;24;39;48;50;52;55;66;84;99;109;131;152;167;179;192;210;231;252;277;298;331;371;419;457;484;546;599;727;813;910;1019
Pakistan;220892340;770880;6919;3.1322951262;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;4.3333333333;4.6666666667;5;5.3333333333;5.6666666667;6;8.5;11;13.5;16;19;20;28;31;53;136;236;299;454;501;730;776;875;972;1063;1201;1373;1495;1597;1717;1938;2118;2421;2686;2818;3157;3766;4035;4263;4489;4695;5011;5230;5496;5837;6383;6919
Panama;4314767;74340;3751;86.9340105735;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;11;27;36;43;55;69;86;109;137;200;313;345;394;443;558;674;786;901;989;1181;1249;1317;1475;1673;1801;1988;2100;2249;2528;2752;2974;3234;3400;3472;3574;3751
Papua New Guinea;8947024;452860;7;0.0782383058;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;7
Paraguay;7132538;397300;174;2.439524332;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;5.5;6;6.6666666667;7.3333333333;8;9;11;12;13;18;22;24.5;27;37;41;52;56;59;64;65;69;77;92;96;104;113;115;119;124;129;133;134;147;159;161;174
Peru;32971854;1280000;12491;37.8838266116;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;7;11;13;15;28;38;43;86;117;145;234;276;318;363;395;416;480;580;635;671;852;950;1065;1323;1414;1595;1746;2281;2561;2954;4342;5256;5897;6848;7519;9784;10303;11475;12491
Philippines;109581078;298170;5660;5.1651253148;;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;6;10;20;33;49;52;64;111;140;142;187;202;217;230;307;380;462;552;636;707;803;1075;1418;1546;2084;2311;2633;3018;3094;3246;3660;3764;3870;4076;4195;4428;4648;4932;5223;5453;5660
Poland;37846611;306230;7918;20.9212920015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;8;11;16;22;31;49;68;103;119;177;238;251;355;425;536;634;749;901;1051;1221;1389;1638;1862;2055;2311;2554;2946;3383;3627;4102;4413;4848;5205;5575;5955;6356;6674;6934;7202;7582;7918
Portugal;10196709;91590;18841;184.7753034827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;8;13;20;30;35.5;41;59;85.5;112;169;245;331;448;616.5;785;1020;1280;1600;2060;2362;2995;3544;4268;5170;5962;6408;7443;8251;9034;9886;10524;11278;11730;12442;13141;13956;15472;15987;16585;16934;17448;18091;18841
Qatar;2881053;11610;4103;142.4132079486;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;7;8;9.75;11.5;13.25;15;18;24;262;291;320;337;401;439;445.5;452;460;470;481;494;501;526;537;549;562;590;634;693;781;835;949;1075;1325;1604;1832;2057;2210;2376;2512;2728;2979;3231;3428;3711;4103
Romania;19237691;230170;7707;40.0619804113;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;3;4;6;9;12;15;20;25;45;49;89;123;131;158;184;260;277;308;367;433;576;794;906;1029;1292;1452;1815;2109;2245;2460;2738;3183;3613;3864;4057;4417;4761;5202;5467;5990;6300;6633;6879;7216;7707
Russia;145934462;16376870;27938;19.1442100907;;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;4;13;15;17;18.5;20;24;28;45;59;63;90;114;147;199;253;306;367;438;495;658;840;1036;1264;1534;1836;2337;2777;3548;4149;4731;5389;6343;7497;8672;10131;11917;13584;15770;18328;21102;24490;27938
Rwanda;12952218;24670;138;1.0654545808;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;7;8;12.5;17;18;19;36;40;41;50;54;60;70;72.5;75;82;84;89;102;104;105;107.5;110;114;118;120;126;127;134;136;138
Saint Kitts and Nevis;Not defined;Not defined;14;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;7;8;8.5;9;9.3333333333;9.6666666667;10;10.5;11;11.3333333333;11.6666666667;12;12.5;13;13.5;14;14;14
Saint Lucia;183627;610;15;8.1687333562;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;9;11;13;13.25;13.5;13.75;14;14.1666666667;14.3333333333;14.5;14.6666666667;14.8333333333;15;15;15;15;15;15;15
Saint Vincent and the Grenadines;110940;390;12;10.8166576528;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;7;7.3333333333;7.6666666667;8;10;12;12;12;12;12;12;12;12
San Marino;33931;60;426;1255.4890807816;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;8;10;16;21;22;23;36;43.5;51;62;69;80;90.5;101;109;114;119;131.5;144;159.5;175;187;197.5;208;215.5;223;224;227;230;236;240.5;245;252;259;266;272.5;279;306;333;344;356;361;366;371;372;426
Sao Tome and Principe;Not defined;Not defined;4;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4
Saudi Arabia;34813871;2149690;6380;18.3260287257;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;7;9;11;15;20;21;45;86;103;110.5;118;171;222.5;274;344;392;511;562;767;900;1012;1104;1203;1299;1453;1563;1720;1885;2039;2179;2402;2605;2795;2932;3287;3651;4033;4462;4934;5369;5862;6380
Senegal;16743927;192530;335;2.0007253973;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4.6666666667;5.3333333333;6;6.6666666667;7.3333333333;8;8.6666666667;9.3333333333;10;17;24;25;26;31;34.5;38;47;67;79;86;99;105;119;130;142;162;175;190;195;207;219;222;226;237;244;250;265;278;280;291;299;314;335
Serbia;8737371;87460;5318;60.864990167;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;12;19;35;46;48;55;65;83;103;135;171;222;249;303;384;420.5;457;659;741;785;900;1060;1171;1476;1624;1908;2200;2447;2666;2867;3105;3380;3630;4054;4465;4873;5318
Seychelles;98347;460;11;11.1848861684;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;4;5;6;7;7.125;7.25;7.375;7.5;7.625;7.75;7.875;8;8.6666666667;9.3333333333;10;10.1666666667;10.3333333333;10.5;10.6666666667;10.8333333333;11;11;11;11;11;11;11;11;11;11;11
Sierra Leone;7976983;72180;15;0.1880410175;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;4;6;6.3333333333;6.6666666667;7;7.5;8;9;10;10.5;11;13;15
Singapore;5850342;700;4427;75.6707898444;;0;1;3;3;4;5;7;8.5;10;13;16;18;21;24;28;29;30;33;40;45;47;50;58;67;72;75;77;81;84;84.5;85;87;89;90;91;93;96;99;102;106;108;110;113.5;117;130;138;150;155;160;178;189;200;212;226;243;266;313;345;385;432;455;509;558;631;683;732;802;844;879;926;1000;1049;1114;1189;1309;1375;1481;1623;1910;2108;2299;2532;2918;3252;3699;4427
Sint Maarten;42876;34;57;132.9415057375;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;6;9.3333333333;12.6666666667;16;18;23;24;25;37;40;41.5;43;50;50.5;51;51.5;52;53;57
Slovakia;5459642;48088;977;17.8949462254;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;7;10;16;32;44;54;63;72;105;123;137;178;185;186;204;216;226;269;292;314;336;363;400;426;450;471;485;534;581;682;701;715;728;742;769;835;863;977
Slovenia;2078938;20140;1268;60.9926799164;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;11.5;16;23.5;31;57;89;141;181;219;253;275;280.5;286;341;383;414;442;480;528;562;632;684;730;756;802;841;897;934;977;997;1021;1059;1091;1124;1160;1188;1205;1212;1220;1248;1268
Somalia;15893222;627340;80;0.5033592307;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;5;5.6666666667;6.3333333333;7;7.25;7.5;7.75;8;12;16.5;21;23;25;60;70;80;80
South Africa;59308690;1213090;2605;4.3922737123;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;7;13;17;24;38;51;62;89;116;150;202;240;274;402;554;709;927;1170;1187;1280;1326;1353;1380;1462;1505;1585;1655;1686;1749;1845;1934;2003;2028;2173;2272;2415;2506;2605
South Sudan;11193725;610952;4;0.0357343065;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;4;4;4;4;4;4;4
Spain;46754778;498800;184948;395.5702666367;;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;13;15;32;45;84;120;165;222;259;400;500;673;1073;1695;2277;3754.5;5232;6391;7798;9942;11748;13910;17963;20410;25374;28768;35136;39885;49515;57786;65719;73235;80110;87956;95923;104118;112065;119199;126168;131646;136675;141942;148220;153222;158273;163027;166831;170099;172541;177644;184948
Sri Lanka;21413249;62710;238;1.1114614134;;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;6;10;18;28;44;51;60;73;77;82;97;102;104;106;109.5;113;117;122;143;146;151;159;166;176;178;185;189;190;194;198;210;217;233;238;238
Sudan;43849260;1765048;32;0.0729772863;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;3;3;3;3;5;6;6.5;7;7.5;8;10;11;12;13;14;14.5;15;17;19;24;29;32;32;32
Suriname;586632;156000;10;1.7046461836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;4.5;5;6;7;8;8.1666666667;8.3333333333;8.5;8.6666666667;8.8333333333;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
Swaziland;1160164;17200;16;1.3791153664;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;4;4.5;5;5.5;6;9;9.1;9.2;9.3;9.4;9.5;9.6;9.7;9.8;9.9;10;11;12;12.5;13;13.5;14;15;15.3333333333;15.6666666667;16
Sweden;10099265;410340;12540;124.1674517898;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;7;9.5;12;14;15;21;35;94;101;161;203;248;355;500;599;814;961;1022;1103;1190;1279;1439;1639;1763;1934;2046;2286;2526;2840;3069;3447;3700;4028;4435;4947;5568;6131;6443;6830;7206;7693;8419;9141;9685;10151;10483;10948;11445;11927;12540
Switzerland;8654622;39516;26732;308.8754194002;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;13;18;27;42;56;90;114;214;268;337;374;491;652;895.5;1139;1359;2200;2450;2700;3028;4075;5294;6575;7474;8795;9877;10897;11811;12928;14076;14829;15922;16605;17768;18827;19606;20505;21100;21657;22253;23280;24051;24551;25107;25415;25688;25936;26336;26732
Switzerland Appenzell Inner Rhodes;16145;173;24;148.6528336946;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;5;5.5;6;6.4;6.8;7.2;7.6;8;9;11;12;13;13.5;14;16;18;20;20.5;21;21.5;22;22.5;23;24;24;24;24;24;24;24;24
Switzerland Appenzell Outer Rhodes;55234;243;79;143.0278451678;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;5;6;7;8;9;10;11;14.8;18.6;22.4;26.2;30;33;34;42;44;45;48;50;58;61;64;65;66;67;69;70.5;72;74;77;77.3333333333;77.6666666667;78;79;79;79
Switzerland Argovia;677387;1404;943;139.2114109069;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;7;9;12;12.6666666667;13.3333333333;14;17;18;27;32;38.6666666667;45.3333333333;52;67;101;118;168;200;232;241;266;319;349;364;403;442;481;499;549;592;626;659.6666666667;693.3333333333;727;760;788;822;850;878;899;906;912;929;943
Switzerland Basel City;194766;37;917;470.8213959315;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;8;15;21;24;28;33;49;73;92;100;122;144;165;182;222;272;299;358;376;414;466;505;534;573;609;621;657;691;718;758;771;794;803;813;834;846;859;866;882;893;899;909;917
Switzerland Basel Country;288132;518;781;271.0563214082;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;6;10.5;15;19;20;22;26;34;42;47;54;76;89;116;134;184;282;289;302;306;341;422;466;502;511;539;561;588;610;625;656;670;682;690;694;711;722;736;740;749;755;768;781
Switzerland Berne;1034977;5959;1515;146.3800644845;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;5;6;11.5;17;22.6666666667;28.3333333333;34;46.7142857143;59.4285714286;72.1428571429;84.8571428571;97.5714285714;110.2857142857;123;158;193;282;377;418;444;470;532;624;660;718;767;798;826;856;909;1003;1073;1106;1137;1173;1228;1286;1335;1375;1419;1441;1456;1470;1489;1515
Switzerland Friborg;318714;1671;907;284.5811605389;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;6;6.6666666667;7.3333333333;8;11;13.5;16;22;29;36;40;45;59;86;111;145;167;202;226;255;293;309;369;421;442;477;491;525;550;588;638;669;689;729;756;786;796;834;846;859;879;890;907
Switzerland Geneva;499480;1771;4486;898.1340594218;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;7;8;9;11;13;18;30;40;49;79;90;121;188;298;401;490;623;769;991;1150;1276;1432;1582;1679;1809;2041;2234;2433;2550;2764;2994;3161;3369;3561;3683;3750;3862;3993;4216;4271;4310;4357;4371;4390;4438;4486;4486
Switzerland Glarus;40403;685;106;262.3567556865;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13.5;17;21.6666666667;26.3333333333;31;32;33;40;43;44;47;48.5;50;53;56;58;59;60.3333333333;61.6666666667;63;63.5;64;67;79;91;91.5;92;105;105.5;106
Switzerland Grisons;198379;7105;752;379.0723816533;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;145;213;239;266;271;276;322;373;409;438.3333333333;467.6666666667;497;513;521;569;598;622;646;657;668;680;704;715;728;732;735;740;746;752
Switzerland Jura;73419;88;189;257.42655171;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;4;4.5;5;6;7;8.6666666667;10.3333333333;12;17;18;19;25;29;32;36;44;54;61;69;82;92;100;114;119;127;128;140;145;149;151.5;154;160;164;171;174;179;182;183;183.5;184;185;188;189
Switzerland Lucerne;409557;1493;599;146.2555883552;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;78.5;92;109;131;156;205;228;253;287;317;339;351;375;401;422;449;469;478;497;509;527;542;560;568;576;580;589;596;599
Switzerland Neuchâtel;176850;220;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Nidwalden;43223;276;106;245.2398028827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6.625;9.25;11.875;14.5;17.125;19.75;22.375;25;28;33;36;39;42;44;48;54;55;59;63;70;73;76;79;80;83;86;87;93;96;100;103;104;104.5;105;106;106
Switzerland Obwalden;37841;491;65;171.7713591078;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;25;26;27;30;37;40;43;46;47;48;51;56;57.3333333333;58.6666666667;60;60.5;61;62;62.4;62.8;63.2;63.6;64;64.5;65
Switzerland Schaffhausen;81991;298;60;73.1787635228;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;19.3333333333;24.6666666667;30;32;34;35;36;37;40;41;42;44;47;47.6666666667;48.3333333333;49;50;50.6666666667;51.3333333333;52;53;55;57;57.6666666667;58.3333333333;59;60
Switzerland Schwyz;159165;908;265;166.4938899884;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;6;6.4285714286;6.8571428571;7.2857142857;7.7142857143;8.1428571429;8.5714285714;9;12;13;21.6;30.2;38.8;47.4;56;64.6;73.2;81.8;90.4;99;109;119;122;128;135;141;146;155;164;168;170;178;185;196;213;215;249;251;254.5;258;261;265
Switzerland Solothurn;273194;791;343;125.5518056766;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;43;54.5;66;75.6666666667;85.3333333333;95;104;129;141;157;173;190;193;196;216;227;237;250;258;261;264;276;282;294;306;315;321;325;329;343
Switzerland St. Gallen;507697;2026;680;133.9381560261;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;15;21.4;27.8;34.2;40.6;47;61;85;98;141.3333333333;184.6666666667;228;254;280;306;322.5;339;365;389;414;447;480;492;504;515;532;557;578;604;632;641;649;657;664;676;680
Switzerland Thurgovia;276472;991;308;111.4036864493;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;23;32;36;49;56;75;81;87;96;110;117;134;138;148;154;166;179;198;208;213;219;221;236;255;264;274;285;292;296;302;308
Switzerland Ticino;353343;2812;2953;835.7318526191;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;5;18;31.5;45;58;68;105.3333333333;142.6666666667;180;258;265;291;330;422;511;638;834;918;939;1165;1211;1354;1401;1688;1727;1837;1962;2091;2195;2271;2377;2442;2508;2546;2599;2659;2714;2776;2818;2869;2900;2912;2927;2953
Switzerland Uri;36433;1077;78;214.0916202344;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;5;7;9.5;12;17;22;25;31.5;38;40;48;50;53;57;59;60;62;66;67;67.5;68;72;73;74;75;77;78;78;78;78
