Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
32 SSa Africa;1125353415;21656920;10837;0.9629863699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4261914087;0.454579717;0.4769411891;0.4238626239;0.389615529;0.3401484414;0.336608785;0.3512605402;0.3429701702;0.3389293897;0.3176822908;0.3093997488;0.2967319371;0.2741578738;0.2338270396;0.1928001608;0.1543243823;0.1255137846;0.1113730521;0.1039364053;0.1074130946;0.1072736989;0.1080727785;0.1059081911;0.1011916028;0.0979771442;0.0979091961;0.1019526017;0.0991598822;0.0980452175;0.094019121;0.0925038182;0.0941646301;0.0969149572;0
Afghanistan;38928346;652860;840;2.1578106606;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1032159141;0.0793180526;0.1106577606;0.1884802891;0.2683150695;0.3087886133;0.2994082303;0.2437882166;0.1865301738;0.144806674;0.1436851188;0.1449582096;0.1788074853;0.2040539145;0.1991832673;0.1841200823;0.1406177789;0.1227717595;0.1156711045;0.1192748216;0.1218011527;0.1179875757;0.1031897301;0.1005449622;0.1052949643;0.1084237174;0.1220188119;0.1268898556;0
Albania;2877797;27400;518;17.9998797691;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3123393882;0.2185880999;0.1563358263;0.124183451;0.1047124695;0.0938843247;0.094560904;0.1130985041;0.1427909064;0.1682733965;0.1979074988;0.208022208;0.1886213797;0.1544278517;0.120439118;0.0980980203;0.0882174886;0.0906207085;0.0957714152;0.1004563721;0.1103887136;0.1143936642;0.1102004587;0.0966885454;0.0790317952;0.0617803863;0.0536571017;0.0531863005;0.0590300029;0.0649512365;0.0707112834;0.0755865538;0
Algeria;43851044;2381740;2268;5.1720547406;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0894091205;0.0693966914;0.0619032445;0.0678041671;0.1042781672;0.1610043785;0.2113686154;0.242101208;0.2535553977;0.2254387796;0.1962948948;0.2088416002;0.253768728;0.2927290525;0.3154559239;0.280896966;0.2292971891;0.1844210238;0.167011406;0.1613801417;0.1488888666;0.1511444709;0.1637327664;0.1832347346;0.1978197337;0.1926431433;0.1757575399;0.1417254169;0.1074253;0.0863347876;0.0756410642;0.0751749765;0.0755833399;0.0731492684;0.0709909158;0.0691711819;0.07058015;0.0753069276;0
American Samoa;55191;200;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Andorra;77265;470;673;871.0282792985;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2491616863;0.2404299353;0.2253128445;0.2046688173;0.1962782319;0.1833044897;0.1731637302;0.154646363;0.1372596342;0.1042602781;0.0805299433;0.0671712825;0.066604303;0.0707021727;0.0767178955;0.0820063382;0.0783260871;0.0769409828;0.0726648054;0.06981833;0.0686441972;0.0699448823;0.0623904573;0.0555471684;0.0526028724;0
Angola;32866272;1246700;19;0.0578100248;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1213132726;0.0670533168;0.0367607386;0.0146074841;0;0;0;
Antigua and Barbuda;97929;440;23;23.4864034147;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0779997206;0.0643289755;0.0516808433;0.0460915957;0.047396426;0.0501712127;0.0469880248;0.0344733478;
Argentina;45195774;2736690;2571;5.6885849549;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2117869979;0.2248508358;0.2278310943;0.2320224176;0.2313573354;0.2274255936;0.230396722;0.2390574293;0.2975589386;0.3287532662;0.3461781118;0.3252251841;0.2596343799;0.2178274497;0.1776582879;0.1662700727;0.1506380395;0.1526516167;0.1467409226;0.1403347935;0.1284934951;0.1133867465;0.1116972244;0.1025379938;0.1000270157;0.0837608841;0.0701498447;0.07166486;0.0844528256;0.0915467706;0.0903475544;0.0901481377;0.0799242133;0.0757826667;0
Armenia;2963243;28470;1159;39.1125533748;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.369480334;0.2757524297;0.2313069138;0.2084474629;0.1935183841;0.1624897523;0.1336309437;0.1095011037;0.114171606;0.1231121812;0.1462277156;0.1515673353;0.1346720107;0.1340434896;0.1309493062;0.1366029419;0.1320384092;0.1149287484;0.0878732417;0.06152335;0.0487569413;0.0476334826;0.0521537803;0.0558448023;0.0608881458;0.0658411113;0.0679327657;0.079917206;0
Australia;25499884;7682300;6462;25.3412917486;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0384007589;0.0352537242;0.0399995331;0.0575419226;0.0603424282;0.0545339153;0.0492738012;0.0572743748;0.0649057082;0.0749516397;0.0734407171;0.0719914153;0.0705999171;0.070922615;0.0712561968;0.0772261603;0.0770946981;0.0769690681;0.0768488904;0.0767338175;0.076623531;0.0765177381;0.0764161695;0.0763185771;0.0828383572;0.1061686187;0.1509808004;0.2179209278;0.2826410676;0.3022157842;0.2553384432;0.1873495791;0.1603789562;0.1682151285;0.200309523;0.2226614272;0.238660502;0.2483348308;0.2533758907;0.2537972251;0.2516825858;0.2511592809;0.2484859246;0.2369323801;0.2400095948;0.2629330948;0.2760094999;0.2828931346;0.2579597828;0.218875542;0.1913392035;0.1731624603;0.1654395463;0.1479448708;0.1288384343;0.1073532218;0.0899090233;0.0740847377;0.0683599911;0.0647137928;0.0569475908;0.0493371405;0.042294816;0.0391530593;0.0375138798;0.0413609785;0.0422726867;0.0415272936;0.0347285603;0.0314063398;0.0305523254;0
Australia Australian Capital Territory;426709;2358;103;24.138230035;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2018384484;0.1595382331;0.1347005949;0.1017014768;0.0705296192;0.0477926242;0.0403007985;0.0401624952;0.0462993007;0.0495044286;0.0441699544;0.0384307222;0.0315845502;0.0344216527;0.0401011082;0.0472533402;0.0353313852;0.0196419665;0.0103160366;0.0052188935;0
Australia New South Wales;8089526;809952;2897;35.8117397731;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2028648355;0.2041427925;0.2320224689;0.2289589725;0.2124523127;0.2003623613;0.1999246835;0.2159043071;0.2303150085;0.2513755797;0.2539514261;0.2386333434;0.2220780394;0.2382794278;0.2556609597;0.2631562897;0.2560959452;0.2182698942;0.198661289;0.1872347047;0.1810489844;0.1682980812;0.143012848;0.1195443139;0.0941858759;0.0704536974;0.0593624325;0.0571881143;0.0559009378;0.0513009881;0.0468700768;0.0421825125;0.0388226647;0.0390116747;0.039145525;0.0399830188;0.0294584526;0.0201014618;0.0160618903;0
Australia Northern Territory;245869;1419630;28;11.3881782575;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0698574754;0.0691398419;0.0830217017;0.1009924812;0.1155287172;0.1142695671;0.0962837699;0.0742837918;0.0502903532;0.0176368486;0.0064583818;0;0;0;0;0;
Australia Queensland;5095100;1851736;1001;19.6463268631;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1390454577;0.1221109802;0.1178655062;0.1277558393;0.1617415294;0.2116058727;0.2694896222;0.3214323712;0.3283992604;0.3010276067;0.2516656367;0.2433455465;0.2658944691;0.2952984892;0.3075110326;0.2752358664;0.2439469062;0.2151016596;0.2015685807;0.1801400333;0.1560001486;0.1343778363;0.1138095188;0.098137969;0.0823471402;0.0781432591;0.0762824099;0.0757758164;0.068628344;0.0566075905;0.0458476495;0.0334496268;0.0283995765;0.0281773236;0.0322750445;0.0327661686;0.0328625373;0.0360905629;0.0360181751;0.0388334893;0
Australia South Australia;1751693;1044353;433;24.7189433308;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2330215495;0.2270054878;0.2018607748;0.2023911773;0.2351012926;0.298650424;0.3478942165;0.3515928913;0.3100051346;0.2479039407;0.191036979;0.1455632626;0.111039645;0.0874597085;0.0743045039;0.073319465;0.0739298213;0.0708903723;0.0620705387;0.0461549703;0.0319438253;0.0220866673;0.0166738515;0.0181602522;0.0265991199;0.0314983813;0.0289830252;0.0283020419;0.026384237;0.0189847892;0
Australia Tasmania;534281;90758;169;31.6312951424;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.243741411;0.2504468792;0.2344413723;0.2217497179;0.2066297253;0.1916373476;0.1582717077;0.1158936329;0.070791626;0.0450681448;0.0318639598;0.0347862081;0.0455392165;0.0602053495;0.068395152;0.0764518657;0.1041480118;0.1352675244;0.1731122924;0.1828386077;0.163101204;0.134585193;0.1175094455;0.1084413026;0
Australia Victoria;6594804;237657;1299;19.6973253489;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1633194623;0.2049253735;0.2379124036;0.2681617694;0.295531709;0.3180667523;0.3120886043;0.2996817893;0.2833348656;0.2914036212;0.2934257932;0.2844771029;0.2946379659;0.2807533449;0.2611938517;0.2246970801;0.1671202462;0.1354998441;0.1243831075;0.1364678659;0.141930202;0.140301826;0.126342403;0.1125679158;0.0966603573;0.0829238331;0.0780522361;0.0587256682;0.0466329776;0.039340238;0.0372674281;0.0361908221;0.0381150834;0.0371747343;0.0344434954;0.0366866953;0.0355121585;0.0372036504;0
Australia Western Australia;2621680;2642753;532;20.2923316347;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2328117452;0.2320458573;0.233943094;0.2698868152;0.3145017255;0.3215269153;0.3135513132;0.2712882129;0.2325816012;0.1950205345;0.1608482979;0.1397471221;0.1257220628;0.1158071647;0.1079518912;0.0942268889;0.075604515;0.0635414166;0.0563933238;0.0565715027;0.0542411685;0.0519418136;0.0481447988;0.0478551468;0.0500046405;0.0536268814;0.0537816951;0.0414639814;0.0366481337;0.0343366326;0
Austria;9006398;82409;14476;160.7301831431;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3480020255;0.3677823999;0.362925333;0.3553755395;0.3396444571;0.3266304903;0.3550314319;0.3732624965;0.3848421879;0.371395412;0.3268204161;0.2911378342;0.2591785898;0.2487435171;0.2309093262;0.2241415873;0.2212955705;0.2265001951;0.2171877492;0.2015903893;0.1786577164;0.1562497803;0.1402844356;0.1193912866;0.1050557433;0.0887316975;0.0816341164;0.0725446186;0.0625790052;0.0534310956;0.0481693098;0.0448571656;0.0424438199;0.0494950773;0.0554056396;0.0588793576;0.0592076813;0.0589850651;0.0534250869;0.0477764712;0.0446425909;0
Azerbaijan;10139177;82658;1283;12.6538869969;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1617966712;0.193536368;0.2171188122;0.2206174524;0.2250819631;0.2010832163;0.1759631721;0.1596829215;0.1532898083;0.1638778576;0.1696913152;0.1807568148;0.2081278265;0.2265561196;0.2458121362;0.2425799315;0.221760193;0.2091950252;0.1957545579;0.1795988094;0.1669344187;0.1528669697;0.1506009468;0.1450174386;0.1402398724;0.1420565703;0.1429469738;0.135902421;0.1187235011;0.0996908954;0.0783634289;0.0682301342;0.0633726413;0
Bahamas;393244;10010;53;13.4776372939;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2135320251;0.2138863039;0.1912502785;0.1410782655;0.0984641233;0.0764445637;0.0840800611;0.1078918782;0.1249212511;0.1200672548;0.0937788801;0.0737211648;0.0582936934;0.0564299239;0.0598407709;0
Bahrain;1701575;760;1700;99.9074386965;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10922078;0.0907477322;0.0796536103;0.0616093093;0.0507489774;0.0809313002;0.1159990049;0.145784256;0.1932706441;0.2277493051;0.2546875003;0.268012836;0.2505204113;0.1535399586;0.0810540393;0.0324665272;0.0435871089;0.0612375541;0.0779342057;0.0965938736;0.0957756136;0.0996910081;0.1074050458;0.1526706548;0.1465398072;0.1289959739;0.1099132531;0.0865814406;0.0717375677;0.0696308827;0.0765130023;0.0952885916;0.1048973184;0.1094536477;0.1088071654;0.0952698631;0.0916526267;0.0919793668;0.107067781;0.106615714;0.1089226587;0.1199738875;0.1421205936;0.1776396156;0.1887614734;0.1947975475;0
Bangladesh;164689383;130170;1572;0.9545241905;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2199316794;0.2009779346;0.1855459612;0.1655356979;0.1333708533;0.1016587734;0.0703768008;0.048556471;0.0339167449;0.0317317542;0.0380699985;0.0599664312;0.0918196564;0.1327510928;0.204176087;0.284587131;0.348212679;0.3955300318;0.4102046638;0.3861195667;0.3457697563;0.2972573295;0.2719119796;0.2645374303;0.2674349535;0
Barbados;287375;430;75;26.0983036103;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1009918499;0.108354913;0.1142884286;0.1177784299;0.1109461138;0.108316881;0.1156475497;0.1169503505;0.1370680467;0.1224520547;0.0967909603;0.0857211212;0.0754775547;0.0643085221;0.0476061121;0.0444744194;0.0409205193;0.0415134256;0.0440638589;0.0443555072;0
Belarus;9449323;202910;4204;44.4899597569;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.233186627;0.1957371637;0.1622206958;0.1794068454;0.1795716112;0.1603132348;0.1241611309;0.0873245644;0.0585359203;0.0438947062;0.0487797319;0.0703694963;0.1056412748;0.1478717333;0.1813213207;0.178669506;0.2045295788;0.2456255474;0.3075897514;0.349684117;0.3221389457;0.2981727126;0.2660078271;0.2770373049;0.2913100408;0.2946722147;0.282241852;0.2389271149;0.1887066891;0.1559789574;0.1442479429;0
Belgium;11589623;30280;34809;300.346266656;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6332640733;0.4049225617;0.2599167104;0.2093265694;0.2125768572;0.2442619478;0.2713461679;0.2703651358;0.2516511851;0.2280216106;0.2125732843;0.2146404799;0.2250762516;0.236960129;0.2329471737;0.2113714458;0.1835086438;0.1740610636;0.1806184254;0.2021998388;0.222684682;0.2179787752;0.1969096241;0.159811874;0.1299534985;0.111600878;0.1089340188;0.1109066436;0.1070789364;0.0990791017;0.0894897951;0.0864324914;0.0857108018;0.0915582032;0.0969965372;0.0940389059;0.0854432234;0.0783408139;0.0755142277;0
Belize;397628;22810;18;4.526844186;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1189528025;
Benin;12123200;112760;35;0.2887026528;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1912559013;0.1823154726;0.1588704588;0.1268381568;0.099309849;0.0717069947;0.0463567214;0.0225480893;0.0086387379;0;
Bermuda;62278;50;81;130.0619801535;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1576669261;0.1536398608;0.1170399384;0.0762722924;0.0499957994;0.033690091;0.0376384357;0.0493930195;0.0799093987;0.0960802386;0.1050154569;0.1056036016;0.1172560579;0.1402011248;0.1599547664;0.1716121754;0
Bhutan;771608;38117;5;0.6479974287;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bolivia;11673021;1083300;441;3.7779423167;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0648443168;0.0953298353;0.1386813947;0.1728003286;0.1855196067;0.1777791418;0.1648484837;0.1899626456;0.2559111179;0.2891624568;0.279323018;0.2276339245;0.1753189584;0.139505801;0.1136998423;0.0976862034;0.0900097116;0.1002959565;0.1129449181;0.1236458645;0.1406252615;0.1496942768;0.1487853455;0.1297337974;0.1117004648;0.1047937278;0.1067340147;0.125457709;0
Bosnia and Herzegovina;3280819;51000;1167;35.5703865407;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2065218159;0.2403378977;0.3045296016;0.3558726474;0.3728002146;0.2996322611;0.232093598;0.1893910157;0.1559292617;0.1503413515;0.1345631599;0.1552891577;0.1664479456;0.1754404738;0.1756876127;0.1658267843;0.1586919107;0.1387184339;0.129660049;0.105647013;0.0948327987;0.0845416499;0.0888916695;0.095598272;0.0912367329;0.0917540845;0.0834297675;0.0835509145;0.0773129404;0.0763269775;0
Botswana;2351627;566730;15;0.6378562587;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0430374533;0.0297366572;0.0300274863;
Brazil;212559417;8358140;30425;14.313644829;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25529829;0.4096852349;0.4809056777;0.5011378098;0.4432002597;0.2993458093;0.2581936685;0.2974930684;0.3683715539;0.3802489398;0.3992015046;0.3661511129;0.3446413147;0.2959720513;0.2399878416;0.1970535421;0.1653538462;0.1512049219;0.1369630306;0.136696626;0.143276787;0.1678806721;0.1871808773;0.1908545989;0.1806351413;0.1551132977;0.139867384;0.1359667872;0.1453214763;0.1513164763;0.1462317489;0.1266291208;0.1027035462;0.0916097064;0.0940499358;0.1039810558;0
Brunei;437479;5270;136;31.0872064716;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2209471672;0.1521914738;0.1188254555;0.1130314741;0.1020416417;0.0875389904;0.0719698873;0.06439111;0.0726799791;0.0893013418;0.096933715;0.0807056547;0.0727796143;0.0581971482;0.0548982898;0.0544271574;0.0492098523;0.0391247182;0.0333335738;0.0312643142;0.0239892057;0.0214549663;0.0141780287;0.0108748922;0.0079707113;0.0095794422;0.0125288014;0.0092734698;0.0059569438;0.0027784882;0;0
Bulgaria;6948445;108560;800;11.5133673793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2845778774;0.2250662511;0.219397242;0.2301802869;0.2311375374;0.2202881578;0.1846754995;0.1497592556;0.1165779142;0.1056527234;0.1144050826;0.1180306844;0.109591875;0.1011806794;0.0941970546;0.0898524149;0.0964350098;0.1029790796;0.1005967735;0.0867099707;0.0801201835;0.0749516102;0.0726298582;0.0727327886;0.0735196164;0.0713799267;0.0653427362;0.0668002436;0.0664155928;0.0811608105;0
Burkina Faso;20903273;273600;546;2.6120311398;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3790732248;0.3704600883;0.3384364508;0.2799822998;0.2429036671;0.2004782302;0.1791516732;0.1493212076;0.139892143;0.1192814022;0.1075773597;0.091258148;0.076206415;0.0706450939;0.0659704622;0.0746795254;0.082628356;0.0982543486;0.0988082046;0.1060388551;0.1083884927;0.1010487998;0.0911343288;0.0766677288;0.0685090024;0.0601969641;0
Burma;Not defined;Not defined;85;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1266354431;0.0827245659;0.0553250195;0.0336860072;0.0249465298;0.0221681892;0.0429910825;0.0986026551;0.1607225374;0.2583201422;0.301087513;0.2963776571;0.2654475924;0
Burundi;11890784;25680;5;0.042049372;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Cambodia;16718965;176520;122;0.7297102422;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1823323485;0.1992824457;0.2134572215;0.2127654844;0.1865102278;0.1125908952;0.0726488459;0.0346810371;0.0300392038;0.0291419173;0.0314355471;0.0334258655;0.0307494142;0.031876298;0.0275251225;0.0487785178;0.0464173153;0.0381553435;0.034676499;0.0330097155;0.050256962;0.064368732;0.0672214555;0.0742847264;0.0685411288;0.0506503769;0.0314923754;0
