Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Georgia;3989167;69490;348;8.7236257595;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;3;3;4;7;10;13;15;19.5;23;23.5;24;29;30;30.5;31;35;36;36;39;41;46;50.5;51;54.5;58;60;58;69.5;76;79;94;112;113;120;127;126;136;139;151;152;166;169;190;189;214
Germany;83783942;348560;137698;164.3489154521;;0;0;0;0;0;1;4;4.3333333333;4.6666666667;5;8;10;12;12.25;12.5;12.75;13;13.5;14;14;12;11.7380952381;11.4761904762;11.2142857143;8.2857142857;6.3571428571;4.4285714286;4.25;4.0714285714;3.8928571429;3.7142857143;3.2857142857;2.8571428571;1.9285714286;1;10.9285714286;29.8571428571;31.7857142857;62.7142857143;113.6428571429;142.5714285714;179.5;245.4285714286;465.3571428571;653.2857142857;782.2142857143;1023.1428571429;1159.0714285714;1440;1881;2032;3627;4506;5665;7113;9061;12065;14838;19178;21414;23833;27880;31529;35415;41860;47196;53110;56300;59613;62551;65545;69474;71311;73879;75250;74318;74677;75973;74243;71300;67213;65759;63187;59551;56881;52904
Ghana;31072940;227540;641;2.0628881593;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;6.5;7;9;11;16;18;22;25;51;89;128;133;136;146;150;154;186;193;189;190.5;191;223.5;234;220;246;256;267;414;444.5;475;443.5;437
Gibraltar;33691;10;131;388.8278768811;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;7;9;10.6666666667;12.3333333333;14;17.6666666667;21.3333333333;25;34;54;55;64;68;72;73;78;83.3333333333;84.6666666667;88;90.3333333333;90.6666666667;94;88;72;73;64.5;61;55.5;50;43
Greece;10423054;128900;2207;21.1742163093;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;5.5;7;7.6666666667;8.3333333333;9;31;45;46;73;81;89;98;141.5;186;222.5;324;351.3333333333;378.6666666667;409;425.5;450;484;551;614;654;722;747.5;776;833;825;853;927;997;1087.5;1118;1143;1111;1060;1089;1063;1063;1045;1020;958;933;856;777;663
Greenland;56770;2166086;11;19.3764312137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;4;4.5;5;6;8;10;10.125;10.25;9.375;9.5;9.625;8.75;8.875;9;7;6.5;6;5;3;1;0.875;0.75;0.625;0.5;0.375;0.25
Grenada;112523;340;14;12.441900767;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7;7.6666666667;8.3333333333;9;9.25;9.5;9.75;10;12;12.2857142857;11.5714285714;11.8571428571;12.1428571429;12.4285714286;6.7142857143;6.3333333333;5.6666666667;5;4.75;4.5;4.25;4
Guadeloupe;390253;1690;145;37.1553838151;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;18;27;33;45;53;57;61;66.5;72;81.6666666667;91.3333333333;100;102;104;96;98;95;85;81;77;75;71.5;68;59.3333333333;50.6666666667;41.5;38;34.5;31;20;17
Guatemala;17915568;107160;196;1.0940205747;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;6.5;8;11;16;18;19;20;23;24;27;33;34;34;32;31.5;38;38;44;46.5;50;56;63;70;98;103;120;120;129;141;149
Guinea;13132795;245720;438;3.3351620885;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;4;5;6;7;7;11;15;21;25;29;51;72;109;119;124;139;158;187;204;238;268.5;297;337;374;386
Guinea-Bissau;1968001;28120;43;2.1849582394;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;8;8.5;9;12;15;18;23;28;33;32.5;34;35;36;37.25;32.5;33.25;34;31
Guyana;786552;196850;55;6.992544676;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4.5;6;8.4;10.8;13.2;15.6;18;19;4;4.75;5.5;6.25;7;5.3333333333;5.1666666667;5;9.6;9.2;8.8;6.9;5;11;28;31;33.1666666667;35.0833333333;37;36.3333333334;35.6666666666;35;36;34
Haiti;11402528;27560;41;0.3595693867;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;7;8;9.75;11.5;13.25;15;15.3333333333;15.6666666667;16;17;16;18;19;18;18;19;20.25;19.5;19.75;21.5;24.6666666667;24.8333333333;25;24
Honduras;9904607;111890;426;4.3010288041;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;6;8;9;12;24;25;26;30;33;34;50;66;93;107;132;133;162;205;198;239;242;268;272;276;291;314;297;283;258;266;247;207
Hungary;9660351;90530;1652;17.1008279099;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;7;9;11;13;16;19;30;31;38;49;56;71;82;99;124;158;176;213;245;281;313;376;408;442;467;512;538;575;602;577;630;669;719;890;967;1002;1011;1020;1054;1067
Iceland;341243;100250;1739;509.6075230847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;11;26;34;43;50;54;58;69;85;103;133;155;166;174;209;224;296;366;423;514;530;579;652;699;756;807;849;906;915;970;989;955;944;918;974;938;879;846;785;726;681;625;585;507;420
India;1380004385;2973190;13430;0.9731853135;;0;0;0;0;0;0;0;0;1;1;1;2;3;3;3;3;3;3;3;3;3;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13.5;25;27;28;31;36;40;53;59;70;79;99;110;114;125.5;128;164;213;296;357;456;480;595;654;805;885;911;1132;1255;1842;2349;2323;2752;3192;4279;4775;5259;5998;6711;7459;8181;9202;10090;10324;10887
Indonesia;273523615;1811570;5516;2.0166448882;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;5;6;19;27;33;50.5;65;91;112;129;167;208;286;337;412;466;530;631;732;815;959;1053;1168;1280;1356;1450;1479;1617;1642;1759;1912;2052;2166;2400;2466;2687;2956;3143;3311;3459;3726
Iran;83992949;1628550;77995;92.8589851036;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;23;35;49;79;120;219;354;550;924;1435;2259;2830;3406;4623;5678;6372;6924;7751;8646;9646;10850;12118;12960;13490;13833;14439;14894;14897;14787;15072;15888;16769;18017;19331;20968;22679;24371;26504;28436;30232;32061;33539;35133;36588;37451;37778;37569;36814;35860;34621;33377;31808;30272;28796;27527
Iraq;40222493;434320;1434;3.5651693693;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;7;10;13;19;26;32;33;35.5;37;50;54;59.5;64;74;83;91;97;97;98;122;129;154.5;168;160;173;200.5;245;265;291;357;396;431;506;540;564;580;612;664;728;765;806;856;850;821;812;805;748;706;687;662
Ireland;4937786;68890;13271;268.7641789255;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;12;18;18.5;19;21;34;42;65.5;89;127;147;167;221;286;545;665;766.5;887;1104;1295;1521;1752.5;2031;2286;2466;2741;3012;3155;3292;3590;3819;4088;4239;4380;4510;4755;5968;6513;7040;7737;8244;9100;9422
Israel;8655535;21640;12758;147.3970124319;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;3;4;7;10;11;12;15;20;36;42;60;67;74;77;97;122;148;203;207;238;289;407;492;669;822;1003;1163;2290;2593;2909;3464;4034;4477;5108;5788;6430;6899;7139;7547;7833;8010;7035;7275;7373;7124;6898;6891;6688;6409;5901
Italy;60461826;294140;168941;279.4176279096;;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;3;3;3;3;3;3;3;1;1;1;1;1;1;1;17;59;152;222;312;441;638;867;1099;1660;1984;2423;2982;3710;4439;5650;7009;8709;9518;11635;14234;16394;19716;22938;25822;29003;32624;37177;42385;47695;51763;54755;59027;61924;65528;68838;71315;72942;73759;74286;74861;74207;72806;71054;69810;68620;66410;65036;63037;61079;59799;58674;57777;56696;54581;53699
Ivory Coast;26378274;318000;654;2.4793130892;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;5;6;9;11.5;14;19.5;25;73;79;95;100;132;164;167;174;184;185;206.5;231;241.5;298;276;304;348;387.5;400;409;458;459;456;460
Jamaica;2961167;10830;143;4.8291771454;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;9;10;11;12;13;14;15;16.5;18;19;20;25;25.3333333333;20.6666666667;21;22;25;28;31;32;34;35.5;39;40.5;42;37.5;36.6666666667;35.8333333333;35;37;37;59;81;96
Japan;126476461;364555;8626;6.8202414361;;2;2;2;2;4;5.5;7;9;11;15;20;20.6666666667;21.3333333333;22;21;22;23;23.5;22;21.1666666667;20.3333333333;19;17.5;14;23;38.3333333333;44.6666666667;52;61;70;80;96.5;121;132.3333333333;142.6666666667;161;185.5;199;198;197;208;219;247;266;315;339;355;352;411;450;456;473;532;583;584.5;585;558;564;543;546;599;617;612;668;717;767;920;1027;1051;1075;1289;1571;1654;2132;2295.5;2526;2713;2950;3280;4062;4312;4882;5460.5;5692;5922;6131
Jordan;10203134;88780;402;3.9399658968;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;8;17;33;51;68;84;97.5;111;126;153;171;211;234;245;251;251;240;226;230;225;224.5;233;222;199;186;160;141.5;135;130;123;123;123;103
Kazakhstan;18776707;2699700;1402;7.4666979679;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;9;10;33;35;44;46;53;60;62;72;81;110;146;222;275;292;310;345;391;415;478;524;600;625;646;670;662;637;667;789;889;915;967
Kenya;53771296;569140;234;0.4351764183;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;7;9.6666666667;12.3333333333;15;16;25;28;30;33.5;37;39;47;56;78;103;112.3333333333;113.6666666667;127;142;147;151;153;154.5;153;155;158;157;144;124
Korea, South;51269185;97230;10613;20.7005436111;;1;1;2;2;3;4;5.75;7.5;9.25;11;12;15;15.5;16;18;22;22;22.5;22;23;22.25;20.7;19.15;17.6;16.8;14;14.5;15;48.5;81;180;408.5;577;806;949;1232.8;1737.6;2308.4;3121.2;3707;4305;5155;5553.5;5984;6389;6608;6712;6645;6536;6494;6103;5642;4936;4426;3901;3134;2792;2477;2059;1758;1647;1521;1524;1382;1372;1353;1392;1421;1425;1466;1474;1411;1410;1357;1276;1285;1294;1247;1182;1118;1002;929;876;778;704;637
Kosovo;1810463;10.877;449;24.8002858937;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;85;90;93;102;111;124;124.5;125;134;144;156.5;166;179;146;164;192;223.6666666667;249.3333333333;275;293;323.5
Kuwait;4270571;17820;1524;35.6860944356;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;26;43;45;48.6666666667;52.3333333333;56;56.6666666667;57.3333333333;58;59.5;61;64;65.5;58;46;37;47;55.3333333333;59.6666666667;67;73.3333333333;84.6666666667;90;99.5;115;124;122.5;122;123;128;133;131;143;143;159;175;194;258;303;368;476;552;660;702;768;919;979;1034;1066;1088;1182
Kyrgyzstan;6524195;191800;466;7.1426436518;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;14;15;16;42;44;51;58;71;84;94;107;108;113;124;130;132;200;186;226;229;240;268;293;325;323;338;350
Laos;7275560;230800;19;0.2611482827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;7;8;8.3333333333;8.6666666667;9;10;10.25;10.5;10.75;11;12;12;12;10;10;10;10.6666666667;10.3333333333;10;9;8.75
Latvia;1886198;62200;675;35.7862748237;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;6;8;10;13.5;17;26;30;33;48;70;85;110;123;137;174;189;211;230.5;263;279;317;342;349;375;372;382;385;394;362;351;356;345;332;325;304;279;259;220;217
Lebanon;6825445;10230;663;9.7136523699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;4;10;13;14;15;16;21;26;31;35.5;40;58;66;74;89;100;102;106;118;141;141;160;216;230.5;277;272;299;314;319;328;331;350;346;337;345;333;279;274;230;243;214;218;207;192;186;171;179;169
Liberia;5057681;96320;59;1.166542532;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;3;3;3;3;3;3;3;3;3;2;2;4;4.5;5;7;10;11;19.5;27;30;32;43;45;53;53;53;52.5
Libya;6871292;1759540;49;0.7131118864;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;8;9;10;10.5;10;13.5;17;17.5;18;19;20;23;23.3333333333;21.6666666667;17;17;25;37.5;38
Liechtenstein;38128;160;79;207.1968107428;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;4;5;6;7;27;30;33;36;43;50;51.6666666667;53.3333333333;55;56.5;55;55.5;56;61;43.5;44;42;40;33.3333333333;26.6666666667;25.3333333333;24;22.6666666667;21.5;20;18.5;17;11;7.5;4
Lithuania;2722289;62674;1128;41.4357182503;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;5;7;11;16;24;26;35;48;82;142;178;207;270;295;352;386;448;474;512;554;613;647;688;668;664;671;638;656;641;632;593;571;533;510;479
Luxembourg;625978;2590;3444;550.179079776;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;3;3;5;7;19;34;50;58;76;139;201;331;480;662;790;867;1091;1325;1434;1571;1780;1891;1911;2038;2116;2152;2128;2059;2006;1968;1871;1701;1662;1618;1439;1331;1304;1129;1054;957
MS Zaandam;Not defined;Not defined;9;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0
Madagascar;27691018;581795;111;0.4008520019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;12;17;19;23;26;32.5;39;43;57;58;59;67;68;69;70;71;74;73;73;69.5;67;64;51;52;52
Malawi;19129952;94280;16;0.0836384744;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4.5;5;7;7.3333333333;7.6666666667;8;10;11;14;14;14;13
Malaysia;32365999;328550;5182;16.0106289319;;0;0;0;3;4;5;6;7;8;8.4;8.8;9.2;9.6;10;12;13.3333333333;14.6666666667;13;13;13;12.3333333333;11.6666666667;11;12.1;13.2;12.8833333333;12.5666666667;12.25;10.3333333333;9.0833333334;7.8333333333;6.5833333333;5.6666666667;4.75;4.5;4.25;4;3.5;3;6.9166666667;10.3333333333;13.75;27.6666666667;44.0833333333;60.5;70.4166666667;76.3333333333;94.25;106.1666666667;126.0833333333;150;173;213;399;533.5;637;740;833.5;947;1090;1207;1401;1495;1647;1858;1964;2082;2042;2060;2093;2118;2216;2303;2300;2356;2275;2339;2323;2197;2185;2210;2213;2191;2221;2164;2066
Maldives;540544;300;25;4.6249704002;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;6;8;8.5;9;10;13;13.25;13.5;13.75;14;14.25;14.5;10.75;10;9.25;7.5;7.25;7;6.5;4;4.25;4.5;5.25;5.0909090909;4.9318181818;4.7727272727;4.6136363636;4.4545454545;4.2954545455;4.1363636364;3.9772727273;3.8181818182;3.4090909091;3;3.1666666667;3.3333333333;3;5.9090909091
Mali;20250833;1220190;171;0.844409709;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;11;18;20.5;23;26;28;33;36;38;40;42;51;52;67;76;78;83.5;98;116;117;135
Malta;441543;320;412;93.3091454286;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;5;6;9;12;18;21;30;38;45.5;53;64;70;87;104;105;123;125;127;131;130;126;131;142.5;143;138;140;137;134;183;170;203;211;221;227;228;224;211;216
Mauritania;4649658;1030700;7;0.150548707;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;3;3;4;4.3333333333;4.6666666667;5;5.1111111111;4.2222222222;4.3333333333;4.4444444444;4.5555555556;4.6666666667;4.7777777778;4.8888888889;4;4;2;1.6666666667;1.3333333333;1;0.8888888889;0.7777777778
Mauritius;1271768;2030;324;25.4763447421;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;12;13;26;34;40;46;79;92;100;104;125;138;155;162;174;182;199;208;226;225;233;224;217;217;196;181;163;155
Mexico;128932753;1943950;5847;4.5349221699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;5.2;5.4;5.6;5.8;6;6.5;7;7.3333333333;7.6666666667;8;12;18;22;36;47.8;76.6;87.4;112.2;158;196.5;244;308.6666666667;359.3333333333;397;463;566;691;807;940;1012;1122;1260;1346;1485;1639;1827;2072;2380;2706;2856;3127;3371;3668;3920;4184;4469
Moldova;4033963;32850;2154;53.3966226264;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;6;12;23;26.5;30;38.5;48;65;79;93;108;122;146;174;193;219;240;271.5;323;383.5;456;525;672;770;856;931;1025;1112;1239;1329;1399;1414;1581;1626;1649
Monaco;39242;1;93;236.9909790531;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;6;7;8;9;10;16;22;24.6666666667;27.3333333333;30;31;40;42;44;42;44;46;50;53;49;50;51.3333333333;50.6666666667;50;51;48;48;47;44;41;38;33
Mongolia;3278290;1553560;31;0.9456149395;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;6;7.3333333333;8.6666666667;10;10.2;10.4;9.6;9.8;10;10.5;11;11.5;12;8.5;8;6.8666666667;5.7333333333;4.6;4.6;4.6;4.9;5.2;5.2;4.9;4.6;4.3;4;16.5;16.5;16.8
Montenegro;628066;13450;303;48.2433374836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;14;17.5;21;26;46;51;68;81;83;84;90;107;121;141;160;183.5;193;206;194;196;183;173;179;187;183;174;165;159
Morocco;36910560;446300;2283;6.1852217902;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;4;5;6;16;27;28;36;47;61;74;93;111;139;165;219;264;322;377;451;523;579;605;645;714;823;906;977;1014;1050;1099;1103;1143;1182;1207;1271;1370;1575
Mozambique;31255435;786380;31;0.0991827501;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;7;7.5;8;8.5;9;9.5;10;11;12;13;13;14;13;12;11.5;12.5;12.5;12.5;15.5;18.5;19;20
Namibia;2540905;823290;16;0.6296968993;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;3;3;3;3;4;7;7.5;8;9;8;9;10;11;12;11.5;12;12.5;13;12;9;8.5;8;7;6;5;4;3;2;1.5
Nepal;29136808;143350;16;0.0549133591;;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;4;4.2;4.4;4.6;4.8;5;6.5;8;8.375;7.75;8.125;7.5;7.875;7.25;6.625;6.8;8.6;10.4;10.2;10
