Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
2 Asia Pacific;4256476723;31975201;0.5025946728;0.0199762177;0.0805408445;0.0535619776;;0;0;0;0;0;0;0.5025946728;0.4942682555;0.4621673853;0.4008658191;0.3051084498;0.2809849218;0.2551113089;0.261759973;0.2453958112;0.2121281394;0.1799550746;0.1455285722;0.1244592694;0.1055546726;0.0942936394;0.0773542649;0.0890671261;0.1111473524;0.137309805;0.1539046389;0.1253276766;0.0905419831;0.051682544;0.0373905243;0.029916974;0.0242010366;0.0219204181;0.0221658628;0.0226127109;0.0199762177;0.0331229702;0.0465889966;0.0604381311;0.0748502966;0.0881207601;0.0973867395;0.0901757314;0.0811347347;0.0710405417;0.0701027978;0.0633103972;0.0562682338;0.0491759524;0.0414229926;0.0360814342;0.0356277742;0.040693033;0.0504550002;0.0621056824;0.0750770771;0.0850134545;0.0916774335;0.1000387987;0.1056144336;0.1099017268;0.1155687554;0.1154268174;0.112134513;0.1043816119;0.1019764951;0.1001057671;0.1021957799;0.1014909937;0.0985451979;0.0941887582;0.0926360927;0.0931212254;0.0930528294;0.0921244394;0.0890005968;0.0893306739;0.0894504543;0.088465396;0.0851521481;0.0859669953;0.0866456366;0.0890229475;0.0910561927;0.0932668427;0.0937260009;0.0915253925;0.0920613809;0.0935548155;0.0961166316;0.093966934;0.091300955;0.0894350095;0.0895952896;0.0897202587;0.0877047598;0.0843804552;0.0804341728;0.077016224;0.0764190749;0.0793340625;0.0828377475;0.084987706;0.0872295503;0.0893016006;0.0921233156;0.0947345249;0.0955029193;0.0943520564;0.0925382319;0.0913278828;0.0897266819;0.0874367766;0.0846819527;0.0836737104;0.0823857586;0.0822646691;0.0839137779;0.0868753892;0.0886427869;0.0919176996;0.0941007376;0.0950542312;0.0961647346;0.0949858518;0.0914608481;0.0864528039;0.0842136236;0.0835997448;0.0867013745;0.0906291561;0.093162682;0.0932532339;0.093082087;0.093746652;0.0947344623;0.0945094405;0.0937173749;0.091815099;0.0884430542;0.0843731082;0.0805408445
21 C. Asia;85399337;3637478;0.3570228524;0.0744905612;0.0744905612;0.0359940321;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2232187066;0.2444839835;0.2033292259;0.2001852654;0.211617073;0.2676761731;0.3182594525;0.3528551258;0.3570228524;0.3380601233;0.2936642445;0.2483244006;0.224479801;0.1954927733;0.1835991315;0.1620094954;0.1526570375;0.1525232424;0.1666011136;0.1866591451;0.1988289476;0.1970104023;0.1719293874;0.1540638691;0.1398116218;0.1366093645;0.1355122038;0.1356982445;0.1343205268;0.1268277786;0.1186186278;0.1067838403;0.1005550756;0.0968160474;0.1020993455;0.1093908266;0.1135204393;0.1148810326;0.1066142668;0.0971346998;0.0881573095;0.083719152;0.0803999232;0.0805292852;0.0808595694;0.0807700891;0.0824560336;0.0820156599;0.0813713589;0.0795466591;0.0778156636;0.0793560215;0.0870160392;0.0945821765;0.0992487035;0.0997162746;0.0973523223;0.0933623738;0.0942811098;0.096899414;0.0990152978;0.0967266691;0.0926125757;0.0857482887;0.0791049246;0.0777063049;0.0801324637;0.0878647877;0.0944905577;0.1034308027;0.1112746038;0.1156443187;0.1115119105;0.1055153623;0.1044443197;0.1027946801;0.1033156708;0.0997641035;0.0947425334;0.087100686;0.0846475392;0.084147261;0.0859116321;0.0905977808;0.0870057345;0.0846601341;0.0838707809;0.0865831842;0.0851565426;0.0868493272;0.0870597626;0.0819766279;0.0779148303;0.0744905612
22 India Region;1817448317;4118717;0.4319914407;0.0841226803;0.0841226803;0.0774074575;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4319914407;0.3201770528;0.2087026716;0.1633099122;0.1837479587;0.219874831;0.2308401371;0.2142454603;0.2055264125;0.2505631789;0.315412981;0.3831739041;0.4118760309;0.3667053107;0.3204335719;0.2760777225;0.2417850397;0.217770504;0.1771752396;0.1564924875;0.1372221904;0.1342727901;0.1318672377;0.1247283518;0.1220480889;0.1168787767;0.1358486398;0.1611113681;0.1824244606;0.1852393227;0.169780929;0.168835132;0.1720298576;0.1744185503;0.1657528931;0.1430098561;0.1277031453;0.1182848546;0.119400335;0.1194036949;0.124268818;0.1263683407;0.119651133;0.1166714521;0.1164730899;0.122585263;0.1249850838;0.1245747634;0.1226159455;0.1191483677;0.1150857739;0.1091599985;0.1044369926;0.100380681;0.0985367882;0.0999362684;0.1030412674;0.1060799532;0.1066544246;0.1074817085;0.1098489711;0.1136719559;0.1159586165;0.114665376;0.1112841116;0.1074921488;0.1048162647;0.1032317895;0.0998878613;0.0952381174;0.0913537927;0.0883889693;0.0877318247;0.0904243921;0.0951740388;0.0978715845;0.1025265166;0.1049072795;0.1047237318;0.1049781773;0.1029370898;0.0982015435;0.0921833152;0.0897979409;0.0885927825;0.0917288681;0.0957703661;0.0983499427;0.0993492847;0.0999295562;0.1011939517;0.1018645854;0.1014885192;0.1002745474;0.0977719049;0.0939851907;0.0884915544;0.0841226803
23 China;1439323776;9388211;0.5039928938;0.0140907558;0.0566655031;0.0000831265;;0;0;0;0;0;0;0.5039928938;0.4967452822;0.4649999195;0.4030654079;0.3061940643;0.2817476064;0.2558454189;0.262760371;0.2465012398;0.2129463926;0.180478248;0.14580416;0.1245999832;0.1056330266;0.0943197714;0.0773693213;0.0891728936;0.1113422271;0.1375345592;0.1541367949;0.1253963716;0.0904307965;0.0514592693;0.0370347082;0.0292332802;0.0226889985;0.0191736487;0.0179669553;0.0173176874;0.0140907558;0.0224567075;0.0298562478;0.0377343291;0.0456268201;0.0539705743;0.0647459132;0.0570065397;0.0457316212;0.0357594674;0.0370874174;0.0330392729;0.0293321002;0.0255273615;0.0203395389;0.0163537751;0.0142686892;0.0146153544;0.0200170363;0.0253891204;0.0309831645;0.0395080691;0.0527245097;0.07382774;0.0963388568;0.1088864591;0.1208398949;0.1207012286;0.1174276131;0.1027570433;0.0968736988;0.0944963055;0.0948689196;0.0923208566;0.086285273;0.0770832626;0.0690815949;0.0653167938;0.0598751987;0.0585682155;0.0528369533;0.0504759035;0.0513884666;0.057232857;0.0658794007;0.0702408035;0.0741233588;0.0783527131;0.0830654103;0.0871441574;0.0840157243;0.0777211722;0.0873082093;0.1027168208;0.0975646614;0.0703816498;0.0463499472;0.0210794542;0.0210673104;0.0202185439;0.0195044816;0.0158454563;0.0156491566;0.0155956817;0.0180905747;0.0502697973;0.0508746546;0.0432491171;0.0288075512;0.0282642859;0.0224693841;0.0261020138;0.0319296383;0.0442485243;0.0612485192;0.0878426243;0.1261127414;0.1167078656;0.1084799426;0.0844126606;0.0727463471;0.0768756016;0.077345413;0.0783319843;0.0747758622;0.0656979569;0.0543771846;0.0505411928;0.0563861922;0.0595393178;0.0691321713;0.0706442193;0.0619055174;0.0612902364;0.0649954901;0.0779277935;0.0957335904;0.1047633428;0.1037233745;0.0838009148;0.0694645264;0.0596570058;0.068594968;0.0717024537;0.0666818026;0.0550309085;0.0566655031
24 N.E. Asia;177745646;461785;0.560873338;0.0285685937;0.070042499;0.0033341354;;0;0;0;0;0;0;0;0;0;0;0;0;0.2763475107;0.1933149728;0.1311353011;0.0798963555;0.0747866919;0.0796301584;0.0782655175;0.0655570948;0.0503753827;0.0409831866;0.0359875419;0.0446159115;0.0719552575;0.121071418;0.1814360048;0.2236335354;0.2237700848;0.2322332706;0.2967820372;0.422617336;0.5398555427;0.560873338;0.4910352957;0.3701471812;0.3066362378;0.2773350233;0.2936600916;0.29684329;0.2780568788;0.242599954;0.1961310386;0.1628494832;0.1338757403;0.1129775852;0.0953806394;0.0782432258;0.0621558406;0.0477530313;0.0372563158;0.0334382168;0.035237765;0.0367224103;0.0383100843;0.0399184012;0.0398563819;0.0417451611;0.049450401;0.0624365789;0.0755623451;0.0823117085;0.0811610719;0.0797438394;0.0755972091;0.0795319448;0.0858704324;0.0978703052;0.1033593977;0.0997458187;0.0887454559;0.0865902431;0.0899707683;0.0984739486;0.1101877089;0.1036280682;0.0992557262;0.0951872304;0.0951323036;0.0926388568;0.1064577118;0.1131869056;0.1153244503;0.1112137967;0.1018887188;0.0875402813;0.0816584502;0.088363716;0.0922346262;0.0935252977;0.0758042123;0.0574375388;0.0479023028;0.0586194023;0.0699032942;0.0797942536;0.0763119632;0.0655687501;0.0500079946;0.0355586312;0.0285685937;0.0334744558;0.0419780068;0.0567425796;0.0610987923;0.0596142175;0.0607887987;0.0549716578;0.0536864787;0.0553121755;0.0715212219;0.0565404703;0.0534528935;0.0546459711;0.0554061006;0.0555329742;0.0566257868;0.0510679395;0.0469526027;0.0402383346;0.0433828204;0.0474712018;0.0537074097;0.0636323472;0.062032014;0.0628674206;0.0633021445;0.0703725884;0.0789792127;0.0795190854;0.0802641007;0.0785784756;0.0797282314;0.0796410707;0.0789142702;0.0831146783;0.0820807419;0.0809975172;0.0790556109;0.076796921;0.0755935899;0.070042499
25 S.E. Asia;704661929;6382530;0.2698244374;0.0408209925;0.0774652248;0.0171801002;;0;0;0;0;0;0;0;0;0.2266660457;0.2070949484;0.1783124666;0.1591670692;0.1251109717;0.1133897726;0.1032600419;0.107962184;0.1136061794;0.1154586098;0.1142909371;0.1104659886;0.1194784586;0.1002611028;0.0844731696;0.0712647436;0.0768269602;0.0815575522;0.0802230914;0.0806610718;0.0669959223;0.0554233872;0.0439702742;0.0429954111;0.0408209925;0.0430109951;0.0454471537;0.0518326386;0.0632837663;0.0735565506;0.0828422764;0.1025377254;0.1284340692;0.1394524612;0.1353966853;0.1267475611;0.1281301763;0.1552437653;0.1791645426;0.1865015636;0.1793946417;0.1786414638;0.1710546656;0.1763098796;0.1899788351;0.2181175516;0.2530244066;0.2682940643;0.2698244374;0.2392704241;0.2184509684;0.1959585511;0.1873793874;0.1825207795;0.1778979368;0.1697461202;0.1546936664;0.1409454272;0.1314568671;0.129168401;0.1266724801;0.12682774;0.1236341873;0.1194077642;0.1145959258;0.1077832963;0.1025696672;0.0943701554;0.0885129144;0.08598017;0.0849625933;0.0855970093;0.0873491745;0.0900154925;0.0929792083;0.0994603744;0.1016748519;0.1048639064;0.1070341748;0.1067172372;0.1073343997;0.1078560217;0.1066776141;0.1048199314;0.1046684112;0.1000347824;0.0963526087;0.0901029508;0.0840413614;0.0781937341;0.0727359476;0.0697889174;0.0700595186;0.0712319241;0.0725530037;0.0748927094;0.0752751642;0.0762613471;0.0781874482;0.0824047636;0.0819044166;0.0826068918;0.0814426045;0.079181125;0.0782328729;0.0794205216;0.0837505823;0.0835966903;0.0828388218;0.0776373296;0.0722650038;0.0691884049;0.0697765913;0.0735948555;0.0784599138;0.0825836702;0.0816124302;0.0792203975;0.0760661029;0.0758341064;0.0783045231;0.08412792;0.0899329277;0.0908820169;0.0869270383;0.0825184151;0.0788325272;0.0793273303;0.0793914145;0.0779423855;0.0757494531;0.0739776732;0.0743448784;0.0774652248
26 AU / NZ;30322117;7945610;0.3256784356;0.0076593647;0.0485048046;0.0004551143;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0384007589;0.0352537242;0.0376113421;0.0491679345;0.0422744378;0.0263332998;0.0140843904;0.0076593647;0.0099606056;0.0142389714;0.015552811;0.0171338761;0.0190729216;0.0232374995;0.029729347;0.0721974708;0.0721951136;0.0721927692;0.0721904405;0.0721881277;0.0721858263;0.0721835387;0.0721812672;0.1257890884;0.225805291;0.3101122058;0.3256784356;0.2989283703;0.2954695149;0.2665017472;0.2302077844;0.1741423375;0.149538709;0.1519042343;0.1788298615;0.1995815259;0.2162697121;0.2394114661;0.2469131675;0.2495794944;0.2498222931;0.2525591287;0.2519653231;0.2432886446;0.247375926;0.271771973;0.2836567625;0.2905382504;0.2663276637;0.2277134861;0.2029091685;0.1853927816;0.1777993482;0.1578629084;0.1364029142;0.1131247508;0.0951095332;0.0796754675;0.0744430665;0.0718551563;0.0646849516;0.0581087577;0.050963662;0.0469124043;0.0436740696;0.0449626221;0.0440947251;0.0423466078;0.0356881062;0.0322524293;0.0311749922;0.0325396079;0.0377436065;0.0425160054;0.0457472579;0.0470608729;0.0451934336;0.0381310346;0.0348201954;0.0346063439;0.0357729488;0.0389978175;0.0451926607;0.0457352766;0.0452552294;0.0495478177;0.0567379847;0.0686645405;0.0737955141;0.0829466326;0.0856675087;0.0859129383;0.0827696184;0.0752655627;0.0669455424;0.0600328532;0.0624977528;0.05976749;0.0592668252;0.059373875;0.0665728932;0.0683761838;0.0655598901;0.0628161018;0.0553757342;0.0551025675;0.0533152203;0.0565516654;0.055618397;0.0584839058;0.0559416873;0.0532845582;0.0666366582;0.0751345695;0.0854013074;0.0892239076;0.0854007804;0.0811007787;0.0779703354;0.0759800336;0.0677820903;0.0611178094;0.049562388;0.0444222846;0.0414491373;0.0420894663;0.0485048046
27 Pacific Ocean;1575601;40870;0.2282491844;0.0249739797;0.1106666851;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2282491844;0.1947346061;0.1399456947;0.0931869247;0.060500605;0.0497754914;0.0486255352;0.0607808393;0.0708215614;0.0840992991;0.0853343636;0.0832254139;0.0871653313;0.0909368738;0.105337799;0.099044289;0.0808256721;0.0539552663;0.0345079736;0.0274628854;0.036169069;0.0433331837;0.0383078856;0.0332701624;0.0262678011;0.0266880219;0.0391873929;0.0639228486;0.0594340102;0.0484826422;0.0360854843;0.0260538182;0.0249739797;0.02792871;0.0307163816;0.03551062;0.0425552067;0.0501945453;0.06283647;0.0776313186;0.0823822843;0.087592925;0.0995067576;0.1114130193;0.1099939954;0.0942177898;0.0976849961;0.1142960477;0.1272213168;0.1142854129;0.0887701575;0.063460836;0.0498476714;0.0459603946;0.0397954872;0.0370242109;0.0327057042;0.0303139453;0.0296979814;0.034951344;0.0441997941;0.04473321;0.046926464;0.0512357772;0.05756436;0.0682422723;0.0775107469;0.0864340385;0.0904139403;0.1041035026;0.1285035994;0.1599760523;0.1637861789;0.1359013155;0.0934555395;0.0767964264;0.0927482098;0.1106666851
3 ME/Africa;1715226785;34591101;0.5952955674;0.0737990858;0.0800405751;0.0226479372;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3465269892;0.4700902903;0.5660033104;0.5646798899;0.5541788223;0.5728115712;0.5952955674;0.5621445031;0.5346902335;0.5072547584;0.507313258;0.482485284;0.4248924275;0.3634813047;0.3001207356;0.2615811652;0.2256616294;0.1878434517;0.1556297055;0.1346626335;0.1328776838;0.1364002016;0.1377227494;0.1330028749;0.1258387433;0.1162312155;0.1080940527;0.1087808941;0.1110160213;0.1132475205;0.1141065879;0.1191693869;0.1306058633;0.1437162977;0.160408854;0.1721135481;0.1752407082;0.1692680909;0.1579436607;0.147476768;0.1378735527;0.1308108193;0.1230411521;0.1165017566;0.1091294046;0.1036529578;0.0997546431;0.096178284;0.0950255354;0.0944128296;0.0950046839;0.0947396018;0.0939687532;0.0910971098;0.0884325186;0.0872617904;0.0870492876;0.0870166938;0.0858353832;0.0849135623;0.084281254;0.0833981026;0.0824178094;0.0808488363;0.0791509571;0.077169376;0.075100145;0.0737990858;0.0743588336;0.0765760033;0.0777434126;0.0777362963;0.0769284145;0.0765744265;0.0779376578;0.0811005712;0.0849517307;0.0881107406;0.0895122232;0.0892526354;0.0880064292;0.0879574744;0.0879117185;0.0884725661;0.0883297218;0.0878625887;0.0870232618;0.0859646529;0.0848619443;0.0841440498;0.0848012967;0.0852345143;0.0851208497;0.0834846035;0.0810230963;0.0778704158;0.0763202103;0.0769836034;0.0798232635;0.0827981846;0.0847009636;0.0843045296;0.0833902051;0.0829536576;0.083810321;0.0857647033;0.0869901009;0.0862532059;0.0838851564;0.0816245622;0.0800405751
31 MENA;586642361;12901000;0.5949966108;0.0718815939;0.0787486475;0.0195399427;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3465269892;0.4700902903;0.5660033104;0.5646798899;0.5541788223;0.5728115712;0.5949966108;0.5616832728;0.5342155934;0.5068457715;0.5072572691;0.4824725025;0.424833831;0.3633358262;0.3000151646;0.2615533146;0.225671135;0.1878174801;0.1554469783;0.1343714509;0.1323604684;0.1356640548;0.1366667836;0.1315695445;0.1242376035;0.1143596336;0.1060008927;0.1060519657;0.1074691043;0.109035095;0.1091649549;0.1136876754;0.1246107907;0.1378115794;0.1554860099;0.1691110297;0.1744659395;0.1703375494;0.1600579672;0.1498024685;0.1400323945;0.1322843641;0.124004855;0.117015996;0.1093137294;0.103781245;0.0998421802;0.0960764745;0.0946596455;0.0941617379;0.0948488515;0.0947824125;0.0940555999;0.0909341113;0.0879674736;0.086481739;0.0860097622;0.0854766273;0.0839323112;0.0829586196;0.0825931723;0.0819698596;0.0809623278;0.0791004089;0.0771482518;0.0752427748;0.0733164233;0.0718815939;0.0719646848;0.0734280305;0.0741498852;0.0741662713;0.073678871;0.0736070535;0.0750790278;0.0783140714;0.0824144061;0.0851290006;0.0860882213;0.0857889173;0.0851900469;0.085580326;0.0860430588;0.0872095209;0.0875115292;0.0878257693;0.0869473444;0.0860927823;0.085162358;0.0843503607;0.0841430468;0.0837065925;0.0833080343;0.0813830468;0.0788615701;0.0757204726;0.073743198;0.073909955;0.0763793518;0.0794750346;0.0814095194;0.0819676792;0.0816866735;0.0815006072;0.0823058248;0.0833351466;0.0840726712;0.0835470543;0.0819824419;0.0801124485;0.0787486475
32 SSa Africa;1128584424;21690101;0.4769411891;0.085390769;0.0855938654;0.0382738299;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4261914087;0.454579717;0.4769411891;0.4238626239;0.389615529;0.3401484414;0.336608785;0.3512605402;0.3429701702;0.3389293897;0.3176822908;0.3093997488;0.2967319371;0.2741578738;0.2338270396;0.1928001608;0.1543243823;0.1255137846;0.1113730521;0.1039364053;0.1074130946;0.1072736989;0.1080727785;0.1059711329;0.1013270725;0.0981816585;0.0981065815;0.1020494499;0.099164171;0.0979643456;0.093945025;0.092434352;0.0940960629;0.0968468674;0.1012367773;0.1049753675;0.1126018047;0.1162665488;0.1153263613;0.1098375171;0.104270402;0.102608042;0.103739855;0.1042598303;0.1003903981;0.095731825;0.0949980169;0.0991769117;0.1071758713;0.1113107769;0.109642964;0.1045157037;0.100518155;0.1001675246;0.1025692758;0.1048390774;0.1097927615;0.1127873836;0.1122061604;0.106765889;0.1036855837;0.1004505988;0.0976698144;0.0951818524;0.0905489267;0.0897790338;0.0873742825;0.085390769;0.0854691279;0.0899058969;0.0942172063;0.0953381301;0.0948384129;0.0922639909;0.0889267612;0.0888887107;0.0913688228;0.0956171003;0.0976716628;0.0992551712;0.0947845661;0.0912254641;0.0900510777;0.0910595044;0.0959627353;0.0985864502;0.0970126966;0.0917363805;0.08794759;0.0855938654
Afghanistan;38928346;652860;0.3087886133;0.071863103;0.071863103;0.0337819528;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1032159141;0.0793180526;0.1106577606;0.1884802891;0.2683150695;0.3087886133;0.2994082303;0.2437882166;0.1865301738;0.144806674;0.1436851188;0.1449582096;0.1788074853;0.2040539145;0.1991832673;0.1841200823;0.1406177789;0.1227717595;0.1156711045;0.1192748216;0.1218011527;0.1179875757;0.1031897301;0.1005449622;0.1052949643;0.1084237174;0.1220188119;0.1268898556;0.1229109337;0.1143457756;0.1077223189;0.0938793709;0.0869907527;0.0851839589;0.0926890671;0.1063130657;0.1139657739;0.1187742934;0.1193224818;0.1212629494;0.1262329605;0.1324723433;0.1344909455;0.1341258972;0.1304365815;0.1233399456;0.1234680137;0.1233508642;0.1233307378;0.1151846685;0.1029139727;0.0989511074;0.1029596709;0.1103114673;0.1103509992;0.108888695;0.1067706717;0.1062019618;0.1089511755;0.1050413466;0.1043274804;0.1033506611;0.1080511275;0.1124205732;0.1149784626;0.117075128;0.1158631313;0.1132056101;0.1065960385;0.1020823072;0.0965337134;0.0939433507;0.0921173523;0.0919392132;0.0919287382;0.0888960094;0.0874844694;0.0880303973;0.091834466;0.0919559724;0.0874866029;0.0818771535;0.076338372;0.071863103
Albania;2877797;27400;0.3123393882;0.0386308641;0.0984394837;0.0328113348;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3123393882;0.2185880999;0.1563358263;0.124183451;0.1047124695;0.0938843247;0.094560904;0.1130985041;0.1427909064;0.1682733965;0.1979074988;0.208022208;0.1886213797;0.1544278517;0.120439118;0.0980980203;0.0882174886;0.0906207085;0.0957714152;0.1004563721;0.1103887136;0.1143936642;0.1102004587;0.0966885454;0.0790317952;0.0617803863;0.0536571017;0.0531863005;0.0590300029;0.0649512365;0.0707112834;0.0755865538;0.0827449151;0.094262161;0.0983685203;0.0934389282;0.0845441833;0.0891882917;0.096247206;0.1012200795;0.102045962;0.0969606889;0.091486626;0.0783745765;0.0658948568;0.0601459232;0.0530725324;0.0477850566;0.0423841939;0.0386308641;0.0399826548;0.048886843;0.0623686819;0.0694315646;0.0783363157;0.0727645678;0.0645752297;0.0625057049;0.0598904333;0.0551807049;0.0636200404;0.0796332365;0.0972405147;0.1040335808;0.0996755865;0.0746172187;0.0586934318;0.0569612064;0.0619943057;0.0707930271;0.0709190681;0.0665154955;0.0743043519;0.0930456033;0.1141621964;0.1261673102;0.1285248918;0.1115006078;0.0896593663;0.0774791361;0.0716117976;0.0721411399;0.0709963403;0.0701178783;0.0660495705;0.0704116378;0.0807528389;0.0984394837
Algeria;43851044;2381740;0.3154559239;0.0569179145;0.0714475994;0.0100152614;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0894091205;0.0693966914;0.0619032445;0.0678041671;0.1042781672;0.1610043785;0.2113686154;0.242101208;0.2535553977;0.2254387796;0.1962948948;0.2088416002;0.253768728;0.2927290525;0.3154559239;0.280896966;0.2292971891;0.1844210238;0.167011406;0.1613801417;0.1488888666;0.1511444709;0.1637327664;0.1832347346;0.1978197337;0.1926431433;0.1757575399;0.1417254169;0.1074253;0.0863347876;0.0756410642;0.0751749765;0.0755833399;0.0731492684;0.0709909158;0.0691711819;0.07058015;0.0753069276;0.0889189666;0.0963953076;0.1024459216;0.1037301749;0.0937875825;0.0865013553;0.0803894941;0.0801451045;0.0814273955;0.0856073127;0.088459681;0.0906074799;0.092749516;0.0963488532;0.1023951263;0.1034643845;0.0988633415;0.0944737635;0.0915895504;0.0920231502;0.0911489217;0.0898980154;0.0879909106;0.0867210568;0.0845995909;0.0819514387;0.0809557827;0.0801441575;0.0802359868;0.080725692;0.081780507;0.0820075911;0.0819103103;0.0797066022;0.0777085428;0.0763778369;0.0766479263;0.0777101273;0.0788432872;0.0797136561;0.0794194456;0.0774905258;0.0733267923;0.068385015;0.0643673652;0.0614872023;0.0599839893;0.0585790254;0.0575824314;0.0569179145;0.0573666675;0.0593129014;0.062793439;0.0668896776;0.0699029264;0.0714475994
American Samoa;55191;200;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
